"Estimate"	"Std..Error"	"df"	"t.value"	"Pr...t.."
"author_groupmember"	0.074684059441725	0.00707587242078426	7.79014954042893	10.5547492945679	0.00000690832904900052
"author_groupnonmember"	0.11201907696211	0.00708887573855841	7.84793769123735	15.8020934621278	0.000000313997971236476
