"t_stats" "p_value" "p_val_adjusted"
"issue_reply:member:mayaviTRUE:year2016-issue_reply:member:mayaviFALSE:year2016" 3.65597325254673 0.000256208069995267 0.00264562680973374
"pr_reply:member:mayaviTRUE:year2016-pr_reply:member:mayaviFALSE:year2016" 4.27248275380704 0.0000193308508669165 0.000270063357699569
"issue_post:nonmember:mayaviTRUE:year2016-issue_post:nonmember:mayaviFALSE:year2016" 2.84804021070035 0.00439893661273016 0.0240171826557107
"pr_post:nonmember:mayaviTRUE:year2016-pr_post:nonmember:mayaviFALSE:year2016" 0.945308894545451 0.344501198791225 0.628265776327137
"issue_reply:nonmember:mayaviTRUE:year2016-issue_reply:nonmember:mayaviFALSE:year2016" 2.94832909124083 0.00319496747978754 0.0195839337926086
"pr_reply:nonmember:mayaviTRUE:year2016-pr_reply:nonmember:mayaviFALSE:year2016" 2.66286752734409 0.00774779091020772 0.0389676238305481
"issue_post:member:mayaviTRUE:year2017-issue_post:member:mayaviFALSE:year2017" 0.44828822770317 0.653945195609478 0.842511676073787
"pr_post:member:mayaviTRUE:year2017-pr_post:member:mayaviFALSE:year2017" 0.443806887101547 0.657182208665914 0.842511676073787
"issue_reply:member:mayaviTRUE:year2017-issue_reply:member:mayaviFALSE:year2017" -1.06765952197269 0.285674123657506 0.553857994846186
"pr_reply:member:mayaviTRUE:year2017-pr_reply:member:mayaviFALSE:year2017" 5.09824281997405 0.00000034282088789972 0.00000857052219749299
"issue_post:nonmember:mayaviTRUE:year2017-issue_post:nonmember:mayaviFALSE:year2017" 2.17345641984201 0.0297459824184989 0.114872696331601
"pr_post:nonmember:mayaviTRUE:year2017-pr_post:nonmember:mayaviFALSE:year2017" 0.623290598812436 0.533093574577493 0.785798521659732
"issue_reply:nonmember:mayaviTRUE:year2017-issue_reply:nonmember:mayaviFALSE:year2017" 1.31553039459111 0.188331709227639 0.425988389919659
"pr_reply:nonmember:mayaviTRUE:year2017-pr_reply:nonmember:mayaviFALSE:year2017" 0.520036035145764 0.603038459372261 0.825484922771827
"issue_post:member:mayaviTRUE:year2018-issue_post:member:mayaviFALSE:year2018" -0.442705537771485 0.657978736395114 0.842511676073787
"pr_post:member:mayaviTRUE:year2018-pr_post:member:mayaviFALSE:year2018" -3.30989487369558 0.000933310173568902 0.0076921847357224
"issue_reply:member:mayaviTRUE:year2018-issue_reply:member:mayaviFALSE:year2018" -2.66088639532119 0.00779352476610962 0.0389676238305481
"pr_reply:member:mayaviTRUE:year2018-pr_reply:member:mayaviFALSE:year2018" 3.34137708175601 0.000833639194977698 0.00733293736322975
"issue_post:nonmember:mayaviTRUE:year2018-issue_post:nonmember:mayaviFALSE:year2018" 4.45585404322572 0.00000835598702764173 0.000128035285100962
"pr_post:nonmember:mayaviTRUE:year2018-pr_post:nonmember:mayaviFALSE:year2018" -0.0549104621368725 0.956209796875843 0.970512080162448
"issue_reply:nonmember:mayaviTRUE:year2018-issue_reply:nonmember:mayaviFALSE:year2018" 6.08114373175948 0.00000000119328258385565 0.0000000566809227331433
"pr_reply:nonmember:mayaviTRUE:year2018-pr_reply:nonmember:mayaviFALSE:year2018" 1.83452206141043 0.0665765360514823 0.204024868544865
"pr_post:member:numpyTRUE:year2010-pr_post:member:numpyFALSE:year2010" 0.123173165140879 0.901969974847801 0.952560332457759
"pr_reply:member:numpyTRUE:year2010-pr_reply:member:numpyFALSE:year2010" -1.93271085012758 0.053271827828778 0.176951875655032
"pr_post:nonmember:numpyTRUE:year2010-pr_post:nonmember:numpyFALSE:year2010" 1.2737140458052 0.202764776769265 0.443839949149313
"pr_reply:nonmember:numpyTRUE:year2010-pr_reply:nonmember:numpyFALSE:year2010" -0.581062639276636 0.56119823741509 0.800507996312817
"pr_post:member:numpyTRUE:year2011-pr_post:member:numpyFALSE:year2011" -0.617961783520527 0.536600530585806 0.785798521659732
"pr_reply:member:numpyTRUE:year2011-pr_reply:member:numpyFALSE:year2011" -5.03303525138822 0.000000482774308308009 0.0000109198950688716
"pr_post:nonmember:numpyTRUE:year2011-pr_post:nonmember:numpyFALSE:year2011" -0.908390876279203 0.363671744400636 0.637641741795853
"pr_reply:nonmember:numpyTRUE:year2011-pr_reply:nonmember:numpyFALSE:year2011" -0.20380023300125 0.838509610754064 0.940397685209042
"issue_post:member:numpyTRUE:year2012-issue_post:member:numpyFALSE:year2012" 0.370687229126548 0.71087050342245 0.874306036438532
"pr_post:member:numpyTRUE:year2012-pr_post:member:numpyFALSE:year2012" -2.66332138133273 0.00773734773997314 0.0389676238305481
"issue_reply:member:numpyTRUE:year2012-issue_reply:member:numpyFALSE:year2012" -4.15487062546459 0.0000325471649242903 0.000417835225379403
"pr_reply:member:numpyTRUE:year2012-pr_reply:member:numpyFALSE:year2012" -9.6405724263477 0 0
"issue_post:nonmember:numpyTRUE:year2012-issue_post:nonmember:numpyFALSE:year2012" -0.803014794273014 0.4219661836488 0.692456968670752
"pr_post:nonmember:numpyTRUE:year2012-pr_post:nonmember:numpyFALSE:year2012" -1.33121832275857 0.183117184153267 0.422236225596125
"issue_reply:nonmember:numpyTRUE:year2012-issue_reply:nonmember:numpyFALSE:year2012" -1.94770098112161 0.0514507526534198 0.173131995635142
"pr_reply:nonmember:numpyTRUE:year2012-pr_reply:nonmember:numpyFALSE:year2012" -2.37999168125381 0.0173130288859922 0.0761452659337619
"issue_post:member:numpyTRUE:year2013-issue_post:member:numpyFALSE:year2013" -1.23065430115775 0.218452186734198 0.465312953806026
"pr_post:member:numpyTRUE:year2013-pr_post:member:numpyFALSE:year2013" -2.08899510059105 0.0367081642047973 0.134125984594452
"issue_reply:member:numpyTRUE:year2013-issue_reply:member:numpyFALSE:year2013" -5.1208256467877 0.000000304200807876853 0.00000802752131897252
"pr_reply:member:numpyTRUE:year2013-pr_reply:member:numpyFALSE:year2013" -4.19603882832012 0.0000271623700967005 0.000358392383220354
"issue_post:nonmember:numpyTRUE:year2013-issue_post:nonmember:numpyFALSE:year2013" 0.558482966210511 0.576514632928364 0.812448032373332
"pr_post:nonmember:numpyTRUE:year2013-pr_post:nonmember:numpyFALSE:year2013" -0.592348316599772 0.553617367659816 0.800507996312817
"issue_reply:nonmember:numpyTRUE:year2013-issue_reply:nonmember:numpyFALSE:year2013" -0.932341037491784 0.351160305975956 0.634224887218932
"pr_reply:nonmember:numpyTRUE:year2013-pr_reply:nonmember:numpyFALSE:year2013" -2.32995417597556 0.0198085731834619 0.0847664167760755
"issue_post:member:numpyTRUE:year2014-issue_post:member:numpyFALSE:year2014" 0.458885929742055 0.646316083269728 0.842511676073787
"pr_post:member:numpyTRUE:year2014-pr_post:member:numpyFALSE:year2014" -0.389477013112409 0.696923311813832 0.86405990794898
"issue_reply:member:numpyTRUE:year2014-issue_reply:member:numpyFALSE:year2014" -5.17443455444296 0.000000228602218932394 0.00000678662837455546
"pr_reply:member:numpyTRUE:year2014-pr_reply:member:numpyFALSE:year2014" 0.881896718850518 0.377832661600636 0.649526831608815
"issue_post:nonmember:numpyTRUE:year2014-issue_post:nonmember:numpyFALSE:year2014" -2.62979168047062 0.00854372045122842 0.042273616815974
"pr_post:nonmember:numpyTRUE:year2014-pr_post:nonmember:numpyFALSE:year2014" -0.795757844098407 0.426172798563642 0.693260545608664
"issue_reply:nonmember:numpyTRUE:year2014-issue_reply:nonmember:numpyFALSE:year2014" -0.399290766446484 0.689678969920833 0.861778598765701
"pr_reply:nonmember:numpyTRUE:year2014-pr_reply:nonmember:numpyFALSE:year2014" -0.693571254724408 0.487951125810908 0.751387101282038
"issue_post:member:numpyTRUE:year2015-issue_post:member:numpyFALSE:year2015" -0.0622946876667429 0.950328158890223 0.968682136207845
"pr_post:member:numpyTRUE:year2015-pr_post:member:numpyFALSE:year2015" -1.82695875665302 0.0677059707735712 0.206156000752861
"issue_reply:member:numpyTRUE:year2015-issue_reply:member:numpyFALSE:year2015" -0.960436001714653 0.336835826129297 0.624988349263343
"pr_reply:member:numpyTRUE:year2015-pr_reply:member:numpyFALSE:year2015" 2.97411844807916 0.00293831627716745 0.0183644767322966
"issue_post:nonmember:numpyTRUE:year2015-issue_post:nonmember:numpyFALSE:year2015" -1.55589305745655 0.119733524554174 0.323144455472911
"pr_post:nonmember:numpyTRUE:year2015-pr_post:nonmember:numpyFALSE:year2015" -0.616368073036818 0.537651620082974 0.785798521659732
"issue_reply:nonmember:numpyTRUE:year2015-issue_reply:nonmember:numpyFALSE:year2015" 0.158774504004847 0.873846536825475 0.947720190257716
"pr_reply:nonmember:numpyTRUE:year2015-pr_reply:nonmember:numpyFALSE:year2015" 0.365490181284577 0.714745534832803 0.875010641870055
"issue_post:member:numpyTRUE:year2016-issue_post:member:numpyFALSE:year2016" -0.182516417924527 0.855177471111851 0.940397685209042
"pr_post:member:numpyTRUE:year2016-pr_post:member:numpyFALSE:year2016" -1.20981530658599 0.226349771421162 0.473639389537673
"issue_reply:member:numpyTRUE:year2016-issue_reply:member:numpyFALSE:year2016" -2.85162584938789 0.00434962644974801 0.0240171826557107
"pr_reply:member:numpyTRUE:year2016-pr_reply:member:numpyFALSE:year2016" 0.57219034681031 0.567193026562051 0.804228918259624
"issue_post:nonmember:numpyTRUE:year2016-issue_post:nonmember:numpyFALSE:year2016" -1.34255967136361 0.17941459632864 0.421890758693583
"pr_post:nonmember:numpyTRUE:year2016-pr_post:nonmember:numpyFALSE:year2016" -1.36122082657219 0.173443914472226 0.413999293338227
"issue_reply:nonmember:numpyTRUE:year2016-issue_reply:nonmember:numpyFALSE:year2016" -2.85723979304207 0.0042734285889745 0.0238809244677987
"pr_reply:nonmember:numpyTRUE:year2016-pr_reply:nonmember:numpyFALSE:year2016" 1.29309328664646 0.195978796753297 0.437041917642329
"issue_post:member:numpyTRUE:year2017-issue_post:member:numpyFALSE:year2017" 0.251893941845297 0.801123042347587 0.923069113027332
"pr_post:member:numpyTRUE:year2017-pr_post:member:numpyFALSE:year2017" -0.719618980905495 0.471759622151364 0.737124409611506
"issue_reply:member:numpyTRUE:year2017-issue_reply:member:numpyFALSE:year2017" -4.20052434900817 0.0000266297525712833 0.000358392383220354
"pr_reply:member:numpyTRUE:year2017-pr_reply:member:numpyFALSE:year2017" -5.91572726663267 0.00000000330412319726747 0.000000130788209891837
"issue_post:nonmember:numpyTRUE:year2017-issue_post:nonmember:numpyFALSE:year2017" 0.782492340727122 0.433925284899837 0.701069763018445
"pr_post:nonmember:numpyTRUE:year2017-pr_post:nonmember:numpyFALSE:year2017" -0.119715184843388 0.904708771106519 0.952560332457759
"issue_reply:nonmember:numpyTRUE:year2017-issue_reply:nonmember:numpyFALSE:year2017" 0.502970694234915 0.614984876375762 0.829497004916597
"pr_reply:nonmember:numpyTRUE:year2017-pr_reply:nonmember:numpyFALSE:year2017" -0.832640677369644 0.405047410512463 0.670374634123414
"issue_post:member:numpyTRUE:year2018-issue_post:member:numpyFALSE:year2018" 1.07924458102039 0.2804787107642 0.548260854374464
"pr_post:member:numpyTRUE:year2018-pr_post:member:numpyFALSE:year2018" -0.765478020458426 0.443986949713821 0.712479057817787
"issue_reply:member:numpyTRUE:year2018-issue_reply:member:numpyFALSE:year2018" -2.73915328890274 0.00615976461463097 0.0325098687994412
"pr_reply:member:numpyTRUE:year2018-pr_reply:member:numpyFALSE:year2018" -0.617410479353362 0.536964011665553 0.785798521659732
"issue_post:nonmember:numpyTRUE:year2018-issue_post:nonmember:numpyFALSE:year2018" 0.467291069601025 0.640291644875556 0.842511676073787
"pr_post:nonmember:numpyTRUE:year2018-pr_post:nonmember:numpyFALSE:year2018" 0.541072459982055 0.588457639680215 0.818693054860887
"issue_reply:nonmember:numpyTRUE:year2018-issue_reply:nonmember:numpyFALSE:year2018" 3.53121456878001 0.000413656042209221 0.00385267882449764
"pr_reply:nonmember:numpyTRUE:year2018-pr_reply:nonmember:numpyFALSE:year2018" 0.726058772534516 0.467802741560551 0.735782457752522
"issue_post:member:scikit-imageTRUE:year2011-issue_post:member:scikit-imageFALSE:year2011" -0.128308277798464 0.897905014518817 0.952560332457759
"pr_post:member:scikit-imageTRUE:year2011-pr_post:member:scikit-imageFALSE:year2011" -0.193040388437359 0.846927337527479 0.940397685209042
"issue_reply:member:scikit-imageTRUE:year2011-issue_reply:member:scikit-imageFALSE:year2011" -0.699704201229677 0.484112052228687 0.750280754823949
"pr_reply:member:scikit-imageTRUE:year2011-pr_reply:member:scikit-imageFALSE:year2011" 3.54909743784841 0.000386554014554008 0.00382527410235737
"issue_post:nonmember:scikit-imageTRUE:year2011-issue_post:nonmember:scikit-imageFALSE:year2011" 0.869339123032686 0.384661669929972 0.65384257325706
"pr_post:nonmember:scikit-imageTRUE:year2011-pr_post:nonmember:scikit-imageFALSE:year2011" -0.556131568648582 0.57812091566776 0.812448032373332
"issue_reply:nonmember:scikit-imageTRUE:year2011-issue_reply:nonmember:scikit-imageFALSE:year2011" -2.68070592466308 0.0073467046794764 0.0379313556820792
"pr_reply:nonmember:scikit-imageTRUE:year2011-pr_reply:nonmember:scikit-imageFALSE:year2011" 1.17085734770604 0.241656121932051 0.496911939037767
"issue_post:member:scikit-imageTRUE:year2012-issue_post:member:scikit-imageFALSE:year2012" -0.747039357728479 0.455039803726027 0.725315123388802
"pr_post:member:scikit-imageTRUE:year2012-pr_post:member:scikit-imageFALSE:year2012" -3.23947036964321 0.00119751908109844 0.00875110097725784
"issue_reply:member:scikit-imageTRUE:year2012-issue_reply:member:scikit-imageFALSE:year2012" 0.976608343443767 0.32876308692589 0.615741767709902
"pr_reply:member:scikit-imageTRUE:year2012-pr_reply:member:scikit-imageFALSE:year2012" 1.48553849767981 0.13740123323694 0.350890246169606
"issue_post:nonmember:scikit-imageTRUE:year2012-issue_post:nonmember:scikit-imageFALSE:year2012" -0.269566831339096 0.787493520701625 0.913821664228526
"pr_post:nonmember:scikit-imageTRUE:year2012-pr_post:nonmember:scikit-imageFALSE:year2012" 0.0960800482462916 0.923456997180694 0.958089063044788
"issue_reply:nonmember:scikit-imageTRUE:year2012-issue_reply:nonmember:scikit-imageFALSE:year2012" -0.981762704292073 0.326216765907061 0.615741767709902
"pr_reply:nonmember:scikit-imageTRUE:year2012-pr_reply:nonmember:scikit-imageFALSE:year2012" -3.53507431232212 0.000407660495510331 0.00385267882449764
"issue_post:member:scikit-imageTRUE:year2013-issue_post:member:scikit-imageFALSE:year2013" -1.30745634341713 0.191057772476695 0.430106359840901
"pr_post:member:scikit-imageTRUE:year2013-pr_post:member:scikit-imageFALSE:year2013" -1.92297344323173 0.0544833851303232 0.177824511606166
"issue_reply:member:scikit-imageTRUE:year2013-issue_reply:member:scikit-imageFALSE:year2013" -1.92158784414536 0.0546576393568425 0.177824511606166
"pr_reply:member:scikit-imageTRUE:year2013-pr_reply:member:scikit-imageFALSE:year2013" 1.49311641254618 0.135406717054579 0.350890246169606
"issue_post:nonmember:scikit-imageTRUE:year2013-issue_post:nonmember:scikit-imageFALSE:year2013" 0.651104354143715 0.514979126000695 0.774098369779526
"pr_post:nonmember:scikit-imageTRUE:year2013-pr_post:nonmember:scikit-imageFALSE:year2013" 0.63224240983984 0.527228488880903 0.785058094728618
"issue_reply:nonmember:scikit-imageTRUE:year2013-issue_reply:nonmember:scikit-imageFALSE:year2013" -0.729156436494573 0.465905975595449 0.735233682418068
"pr_reply:nonmember:scikit-imageTRUE:year2013-pr_reply:nonmember:scikit-imageFALSE:year2013" -0.459993280783056 0.645521043431598 0.842511676073787
"issue_post:member:scikit-imageTRUE:year2014-issue_post:member:scikit-imageFALSE:year2014" -1.86670764883378 0.061942425024146 0.194393794640581
"pr_post:member:scikit-imageTRUE:year2014-pr_post:member:scikit-imageFALSE:year2014" -0.909805267958668 0.362925215904186 0.637641741795853
"issue_reply:member:scikit-imageTRUE:year2014-issue_reply:member:scikit-imageFALSE:year2014" -1.86071648147163 0.062784225122315 0.194918345967971
"pr_reply:member:scikit-imageTRUE:year2014-pr_reply:member:scikit-imageFALSE:year2014" -0.512687460782002 0.608169962379519 0.826024815536587
"issue_post:nonmember:scikit-imageTRUE:year2014-issue_post:nonmember:scikit-imageFALSE:year2014" 1.5451320154963 0.122314334405751 0.326400611476022
"pr_post:nonmember:scikit-imageTRUE:year2014-pr_post:nonmember:scikit-imageFALSE:year2014" 0.409657020441109 0.68205756245613 0.861641867464525
"issue_reply:nonmember:scikit-imageTRUE:year2014-issue_reply:nonmember:scikit-imageFALSE:year2014" 0.118391357768495 0.905757573122414 0.952560332457759
"pr_reply:nonmember:scikit-imageTRUE:year2014-pr_reply:nonmember:scikit-imageFALSE:year2014" -0.306294835065221 0.759380171387979 0.902671678450279
"issue_post:member:scikit-imageTRUE:year2015-issue_post:member:scikit-imageFALSE:year2015" -1.98935790918946 0.0466617120177939 0.160610965278638
"pr_post:member:scikit-imageTRUE:year2015-pr_post:member:scikit-imageFALSE:year2015" -0.442612610690002 0.658045961733421 0.842511676073787
"issue_reply:member:scikit-imageTRUE:year2015-issue_reply:member:scikit-imageFALSE:year2015" 0.135622418215095 0.892119782027465 0.952560332457759
"pr_reply:member:scikit-imageTRUE:year2015-pr_reply:member:scikit-imageFALSE:year2015" 2.94631107148645 0.00321588807541784 0.0195839337926086
"issue_post:nonmember:scikit-imageTRUE:year2015-issue_post:nonmember:scikit-imageFALSE:year2015" 0.975605882306604 0.329259808417505 0.615741767709902
"pr_post:nonmember:scikit-imageTRUE:year2015-pr_post:nonmember:scikit-imageFALSE:year2015" 0.4608775801865 0.644886437690548 0.842511676073787
"issue_reply:nonmember:scikit-imageTRUE:year2015-issue_reply:nonmember:scikit-imageFALSE:year2015" -2.15406132575983 0.0312353629394515 0.119651591905157
"pr_reply:nonmember:scikit-imageTRUE:year2015-pr_reply:nonmember:scikit-imageFALSE:year2015" 0.0570381806817319 0.954514780847626 0.970512080162448
"issue_post:member:scikit-imageTRUE:year2016-issue_post:member:scikit-imageFALSE:year2016" -1.75122803582325 0.0799066380379923 0.235749397938176
