"Estimate"	"Std..Error"	"df"	"t.value"	"Pr...t.."
"projectmatplotlib:typeissue_post:author_groupnonmember:year2011"	0.00814498240086042	0.0431189674467674	428197.310618039	0.18889558083495	0.850174746732563
"projectmayavi:typeissue_post:author_groupnonmember:year2011"	-0.00265402776355666	0.0978152544336572	383912.785782618	-0.0271330660940696	0.978353615636611
"projectpandas:typeissue_post:author_groupnonmember:year2011"	0.101372862502524	0.0370580895421723	354429.204816538	2.73551237408398	0.00622863421739247
"projectscikit-image:typeissue_post:author_groupnonmember:year2011"	0.105895430441208	0.137484313450235	491571.394460126	0.77023645668158	0.44116001198323
"projectscikit-learn:typeissue_post:author_groupnonmember:year2011"	0.0873045092489534	0.0441472082687542	436604.634481912	1.97757712599789	0.047977059690073
"projectmatplotlib:typepr_post:author_groupnonmember:year2011"	0.0693347667885837	0.0340117850065815	500346.776426818	2.03855124849128	0.0414953596174749
"projectmayavi:typepr_post:author_groupnonmember:year2011"	-0.173822399798807	0.244413806496414	432942.299193478	-0.711180772847859	0.476972604806127
"projectnumpy:typepr_post:author_groupnonmember:year2011"	0.155017870130233	0.0442288778942755	457593.475238374	3.50490171830239	0.00045681951535564
"projectpandas:typepr_post:author_groupnonmember:year2011"	0.192004134661407	0.0563660522688966	498697.731433878	3.40637896273884	0.000658359229631881
"projectscikit-image:typepr_post:author_groupnonmember:year2011"	0.116998667548225	0.0495128878153842	442724.130335849	2.36299421646482	0.018128382228017
"projectscikit-learn:typepr_post:author_groupnonmember:year2011"	0.178007187346338	0.0318669392850733	478322.078636769	5.58595181526323	0.000000023254946460269
"projectscipy:typepr_post:author_groupnonmember:year2011"	0.187750984297472	0.0399292666174477	503513.15725097	4.70208947477716	0.00000257580672012038
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2011"	0.167233157125679	0.0284058528203227	469175.528184269	5.88727816705555	0.00000000392873338096383
"projectmayavi:typeissue_reply:author_groupnonmember:year2011"	0.0467381546369509	0.0657297985907816	311852.674231253	0.7110649300469	0.477044532688045
"projectpandas:typeissue_reply:author_groupnonmember:year2011"	0.25798516248938	0.0314675429560885	225154.56817664	8.19845269932217	0.00000000000000024476143143056
"projectscikit-image:typeissue_reply:author_groupnonmember:year2011"	0.137503128049254	0.057842731298313	497417.787102215	2.37718940587552	0.0174455036036437
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2011"	0.233737487435359	0.0246427750819532	272729.74309127	9.48503107535699	0.00000000000000000000244154986714966
"projectmatplotlib:typepr_reply:author_groupnonmember:year2011"	0.253544980353727	0.0267962345313392	452234.820380472	9.46196302533464	0.00000000000000000000303587237917398
"projectmayavi:typepr_reply:author_groupnonmember:year2011"	0.405579479636897	0.144032344637138	273139.439759849	2.81589167112899	0.00486455495163799
"projectnumpy:typepr_reply:author_groupnonmember:year2011"	0.267405649356336	0.0282779369813832	392029.538718993	9.45633514681016	0.00000000000000000000320592046618545
"projectpandas:typepr_reply:author_groupnonmember:year2011"	0.285202693659876	0.0764200716830849	507130.363534075	3.73203907531801	0.000189956743313345
"projectscikit-image:typepr_reply:author_groupnonmember:year2011"	0.279014813836188	0.0340091267995699	489852.648581033	8.20411577987696	0.000000000000000232847704064667
"projectscikit-learn:typepr_reply:author_groupnonmember:year2011"	0.27433073415546	0.0141643763902755	365311.80083739	19.3676535130626	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000015940128885771
"projectscipy:typepr_reply:author_groupnonmember:year2011"	0.294174545069318	0.0218271851917544	440999.650581831	13.4774384550715	0.0000000000000000000000000000000000000000216404522835308
"projectmatplotlib:typeissue_post:author_groupmember:year2012"	-0.0332771389839057	0.0420243666015799	498904.977540552	-0.791853433494811	0.428446518316724
"projectnumpy:typeissue_post:author_groupmember:year2012"	-0.0154680510021829	0.0264723275380387	496697.323619466	-0.584310200149817	0.559011896199938
"projectpandas:typeissue_post:author_groupmember:year2012"	0.0416902192787215	0.0158661384379457	473874.63009075	2.627622306573	0.00859866948397221
"projectscikit-image:typeissue_post:author_groupmember:year2012"	-0.13268821336025	0.090360458466444	492829.456425552	-1.46843227239186	0.141987478943675
"projectscikit-learn:typeissue_post:author_groupmember:year2012"	0.0924526737050277	0.0252885648755173	505431.506785753	3.65590827949807	0.000256298934808484
"projectmatplotlib:typepr_post:author_groupmember:year2012"	0.136109824119949	0.0220016648125327	507692.303227638	6.18634204637173	0.000000000616230452577115
"projectnumpy:typepr_post:author_groupmember:year2012"	-0.0236152943872712	0.0338251744600672	501146.080331381	-0.698157356591036	0.485079115499867
"projectpandas:typepr_post:author_groupmember:year2012"	0.0418925001209879	0.026105656867147	507200.352492195	1.60472882694279	0.10855411765761
"projectscikit-image:typepr_post:author_groupmember:year2012"	0.0492258306292907	0.0336330194958512	503991.029951927	1.46361615362436	0.143299480031932
"projectscikit-learn:typepr_post:author_groupmember:year2012"	0.15537788616417	0.024061665989948	506341.52965981	6.45748661913439	0.000000000106551933589443
"projectscipy:typepr_post:author_groupmember:year2012"	0.113574326823039	0.0412886131873944	496939.302850823	2.75074210672966	0.00594625861306904
"projectmatplotlib:typeissue_reply:author_groupmember:year2012"	0.169984392949764	0.0143417485751489	475658.428184819	11.8524175806784	0.0000000000000000000000000000000211281216696992
"projectnumpy:typeissue_reply:author_groupmember:year2012"	0.108706616747591	0.0208183079791677	466504.788693324	5.22168357084402	0.000000177379508717302
"projectpandas:typeissue_reply:author_groupmember:year2012"	0.153072489928615	0.0122673419975118	396033.680384709	12.4780486237086	0.00000000000000000000000000000000000999040665468792
"projectscikit-image:typeissue_reply:author_groupmember:year2012"	0.188839268844041	0.0382987155094079	502110.423821876	4.93069457636651	0.000000819638264589787
"projectscikit-learn:typeissue_reply:author_groupmember:year2012"	0.20736183797792	0.00976217786266027	372466.703393149	21.2413501264985	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045458821821463
"projectmatplotlib:typepr_reply:author_groupmember:year2012"	0.24895281363315	0.0108873851617113	379178.479302108	22.8661712555799	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120901865985718
"projectnumpy:typepr_reply:author_groupmember:year2012"	0.190779024627423	0.0137366500064992	492593.451213803	13.888322446678	0.0000000000000000000000000000000000000000000759969207770716
"projectpandas:typepr_reply:author_groupmember:year2012"	0.255914604770351	0.0167783466939857	497534.856241743	15.2526711622955	0.000000000000000000000000000000000000000000000000000162426815113245
"projectscikit-image:typepr_reply:author_groupmember:year2012"	0.288409963044651	0.0166533068312058	487678.764297657	17.3184801053575	0.000000000000000000000000000000000000000000000000000000000000000000357460872070243
"projectscikit-learn:typepr_reply:author_groupmember:year2012"	0.284135463290132	0.00771010160445099	234790.047674393	36.8523630254241	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000190153962224657
"projectscipy:typepr_reply:author_groupmember:year2012"	0.249327508871817	0.0138408628276847	498285.299090412	18.0138703761379	0.00000000000000000000000000000000000000000000000000000000000000000000000159920288197581
"projectmatplotlib:typeissue_post:author_groupnonmember:year2012"	0.0784328440477984	0.0277857270007199	383813.482576031	2.82277458659859	0.00476124811970138
"projectmayavi:typeissue_post:author_groupnonmember:year2012"	0.00630820556791086	0.0952072202721466	434060.694922972	0.0662576383375029	0.947172739300436
"projectnumpy:typeissue_post:author_groupnonmember:year2012"	-0.066349662489169	0.0442663470000155	468751.747545389	-1.49887368138026	0.133907078651676
"projectpandas:typeissue_post:author_groupnonmember:year2012"	0.0819075037352121	0.0179776602587227	265598.382797184	4.5560713995288	0.00000521423704402548
"projectscikit-image:typeissue_post:author_groupnonmember:year2012"	-0.102898408682521	0.0736209706035218	444411.70223515	-1.39767796918448	0.162210490527144
"projectscikit-learn:typeissue_post:author_groupnonmember:year2012"	-0.00875784447299787	0.0318137917208756	358511.619055704	-0.275284522820684	0.78309781293141
"projectmatplotlib:typepr_post:author_groupnonmember:year2012"	0.115896575905222	0.027339283170491	460777.354198918	4.23919585537328	0.0000224365486336852
"projectmayavi:typepr_post:author_groupnonmember:year2012"	-0.0132788482306583	0.10899353604748	485390.787116735	-0.12183152058553	0.903032500505957
"projectnumpy:typepr_post:author_groupnonmember:year2012"	0.0666049220763929	0.0309022270349251	496185.023015768	2.15534375568199	0.0311354235520985
"projectpandas:typepr_post:author_groupnonmember:year2012"	0.113191210850565	0.0341234942803873	404085.539500438	3.3171049225056	0.000909634719556171
"projectscikit-image:typepr_post:author_groupnonmember:year2012"	0.122106899461298	0.0478081422909298	483055.839085625	2.55410257772062	0.0106464928205986
"projectscikit-learn:typepr_post:author_groupnonmember:year2012"	0.190230570351411	0.030308148149031	416844.261130305	6.27654878206384	0.000000000346509349996832
"projectscipy:typepr_post:author_groupnonmember:year2012"	0.105886856650556	0.0332375364781504	462736.635502198	3.18576127686729	0.00144383249222284
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2012"	0.219046840887275	0.0199124603591711	291766.576233201	11.0004909958999	0.000000000000000000000000000384933775149081
"projectmayavi:typeissue_reply:author_groupnonmember:year2012"	0.101213207067792	0.0547240343313902	290431.71140806	1.8495202026751	0.0643837486412867
"projectnumpy:typeissue_reply:author_groupnonmember:year2012"	0.108417636539025	0.0296861475450192	468976.029863591	3.6521288717106	0.000260103582768096
"projectpandas:typeissue_reply:author_groupnonmember:year2012"	0.243675407493928	0.0155400152307185	165182.882875374	15.6805127843276	0.000000000000000000000000000000000000000000000000000000225433138268228
"projectscikit-image:typeissue_reply:author_groupnonmember:year2012"	0.173556174671899	0.0638911719510584	343786.016411754	2.71643435817465	0.00659925790121964
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2012"	0.207860143785659	0.0204836994934129	148313.384202162	10.1475880298138	0.00000000000000000000000345896059662463
"projectmatplotlib:typepr_reply:author_groupnonmember:year2012"	0.264275407596476	0.0184543496729872	348545.89900447	14.3204942075695	0.000000000000000000000000000000000000000000000167998203943244
"projectmayavi:typepr_reply:author_groupnonmember:year2012"	0.264728182740635	0.0780797957556865	504011.363591506	3.39048252084286	0.000697750524919207
"projectnumpy:typepr_reply:author_groupnonmember:year2012"	0.205588938276243	0.0179200535449397	404534.425949461	11.4725627220181	0.00000000000000000000000000000183191643879563
"projectpandas:typepr_reply:author_groupnonmember:year2012"	0.235084956169114	0.0362897631192998	437244.368376463	6.47799643652372	0.0000000000930465977984023
"projectscikit-image:typepr_reply:author_groupnonmember:year2012"	0.217847402520985	0.0265262575760556	349581.280686531	8.21251930832598	0.000000000000000217321700387815
"projectscikit-learn:typepr_reply:author_groupnonmember:year2012"	0.243502181502548	0.0155631074612782	165629.96495894	15.6461157971436	0.000000000000000000000000000000000000000000000000000000386806392238097
"projectscipy:typepr_reply:author_groupnonmember:year2012"	0.275684718644035	0.0175520521029607	407756.345725817	15.7066944096829	0.000000000000000000000000000000000000000000000000000000141307083525205
"projectmatplotlib:typeissue_post:author_groupmember:year2013"	-0.0369360587720149	0.0463303030074055	498191.933655869	-0.797233265798219	0.425315949460396
"projectnumpy:typeissue_post:author_groupmember:year2013"	0.0607986469061159	0.0319561144046577	499627.621100174	1.90256694340957	0.0570976503199717
"projectpandas:typeissue_post:author_groupmember:year2013"	0.0767256966879842	0.0136495733369751	485019.192050169	5.62110586124647	0.0000000189842722097929
"projectscikit-image:typeissue_post:author_groupmember:year2013"	0.011712901445971	0.0545256297678275	498784.387232926	0.214814601790847	0.829911955889594
"projectscikit-learn:typeissue_post:author_groupmember:year2013"	0.0675678542981021	0.0268988084334962	504297.26770903	2.51192741363079	0.0120076880519679
"projectscipy:typeissue_post:author_groupmember:year2013"	-0.0108936579597405	0.0422305709168751	496354.839506943	-0.257956682167123	0.796440445605372
"projectmatplotlib:typepr_post:author_groupmember:year2013"	0.0745191343269533	0.0224330166424648	507679.783333353	3.3218508020848	0.000894288044431075
"projectnumpy:typepr_post:author_groupmember:year2013"	0.0393922349611933	0.0192191979206207	507566.87133737	2.04962949670904	0.0404011125142739
"projectpandas:typepr_post:author_groupmember:year2013"	0.0615241148529218	0.0140509024790859	491237.386631145	4.37865930280973	0.0000119436267432179
"projectscikit-image:typepr_post:author_groupmember:year2013"	0.0704967726730037	0.0302520322465509	506316.760506565	2.33031526934992	0.0197898850843227
"projectscikit-learn:typepr_post:author_groupmember:year2013"	0.151469725906423	0.0218471193301044	507377.436894407	6.93316695980622	0.00000000000412010126738419
"projectscipy:typepr_post:author_groupmember:year2013"	0.0796065713835122	0.022954676527646	505421.466651437	3.46798924775247	0.00052441187423416
"projectmatplotlib:typeissue_reply:author_groupmember:year2013"	0.148952790306906	0.0133696586744484	462597.918809242	11.141106436141	0.0000000000000000000000000000798022495616379
"projectnumpy:typeissue_reply:author_groupmember:year2013"	0.128638217230262	0.0118395597747246	479810.4466279	10.8651182711102	0.00000000000000000000000000170256347768649
"projectpandas:typeissue_reply:author_groupmember:year2013"	0.152230093430543	0.0066895028979768	168420.311229197	22.7565628944692	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184108973227357
"projectscikit-image:typeissue_reply:author_groupmember:year2013"	0.154989564064652	0.0222418970329269	504957.75533135	6.96836082979818	0.00000000000321044774379653
"projectscikit-learn:typeissue_reply:author_groupmember:year2013"	0.175102225398204	0.00948075355221236	361599.184337554	18.4692307878147	0.000000000000000000000000000000000000000000000000000000000000000000000000000396015456123632
"projectscipy:typeissue_reply:author_groupmember:year2013"	0.140783607216093	0.0125707795895595	487449.263451122	11.1992741749302	0.0000000000000000000000000000414470340137132
"projectmatplotlib:typepr_reply:author_groupmember:year2013"	0.199448793326864	0.0103141916100179	359003.019825789	19.337317054799	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000287480594699407
"projectnumpy:typepr_reply:author_groupmember:year2013"	0.233304417412132	0.00951515199787572	407792.905827393	24.5192528153221	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000114974969927273
"projectpandas:typepr_reply:author_groupmember:year2013"	0.174854067588269	0.00688072093160889	182033.399900152	25.4121725508468	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000328189366484809
"projectscikit-image:typepr_reply:author_groupmember:year2013"	0.271520283970957	0.0131955603082672	392168.939826289	20.5766392353075	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000498481870496159
"projectscikit-learn:typepr_reply:author_groupmember:year2013"	0.258380776299333	0.0075379401077637	224034.373935371	34.277371882169	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000793956373647737
"projectscipy:typepr_reply:author_groupmember:year2013"	0.278417276419161	0.0100617551932461	430734.961824093	27.6708457989565	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220278191033141
"projectmatplotlib:typeissue_post:author_groupnonmember:year2013"	0.0714601747278563	0.0237092229717825	366834.04880143	3.01402432348393	0.00257824738319105
"projectmayavi:typeissue_post:author_groupnonmember:year2013"	0.231417361915158	0.080541585919674	388895.232465559	2.87326552206156	0.00406274505508546
"projectnumpy:typeissue_post:author_groupnonmember:year2013"	-0.00295586363206706	0.0230154248661054	423553.724317906	-0.12842967919398	0.897809006010798
"projectpandas:typeissue_post:author_groupnonmember:year2013"	0.0774745031159164	0.0158857752549824	277141.272027057	4.8769733848285	0.0000010778550181355
"projectscikit-image:typeissue_post:author_groupnonmember:year2013"	-0.0125325944402885	0.0537300532958939	458365.069213385	-0.233251107555597	0.815566526171356
"projectscikit-learn:typeissue_post:author_groupnonmember:year2013"	0.0479844997089212	0.0267860961681363	314360.899939314	1.79139578263747	0.0732307668046228
"projectscipy:typeissue_post:author_groupnonmember:year2013"	0.0660426745588536	0.0313342927647309	383376.366797491	2.10768039523744	0.0350592916652874
"projectmatplotlib:typepr_post:author_groupnonmember:year2013"	0.0670839792444763	0.0255735718385302	417040.530501302	2.62317597510586	0.00871174334795558
"projectmayavi:typepr_post:author_groupnonmember:year2013"	-0.0569838691743615	0.126941715829999	486561.282888399	-0.448897896186268	0.653505513708287
"projectnumpy:typepr_post:author_groupnonmember:year2013"	0.120342713241499	0.0278271819942555	461990.743601593	4.3246460696718	0.0000152808901977246
"projectpandas:typepr_post:author_groupnonmember:year2013"	0.0701047207551636	0.0242687496853057	450810.181691595	2.88868283962774	0.00386877464364646
"projectscikit-image:typepr_post:author_groupnonmember:year2013"	0.209029905669089	0.0405600570159637	454582.808097172	5.15359003531032	0.000000255652805536573
"projectscikit-learn:typepr_post:author_groupnonmember:year2013"	0.132926427956681	0.0258752928939688	418338.128145977	5.13719510350605	0.000000278994156342545
"projectscipy:typepr_post:author_groupnonmember:year2013"	0.0807698493834896	0.0279271437420358	415805.499770074	2.89216291252568	0.0038261933095645
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2013"	0.177105843426242	0.0186776002586256	250317.163958376	9.48225901474959	0.0000000000000000000025089831101465
"projectmayavi:typeissue_reply:author_groupnonmember:year2013"	0.117858422546841	0.0585815954933294	402337.144148833	2.01186774710262	0.0442345454492811
"projectnumpy:typeissue_reply:author_groupnonmember:year2013"	0.151556723376087	0.0158202309297642	258118.650809189	9.57993116844762	0.000000000000000000000979221956520991
"projectpandas:typeissue_reply:author_groupnonmember:year2013"	0.225839892082921	0.0110873020547019	127155.681003195	20.3692377973185	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000440191939126548
"projectscikit-image:typeissue_reply:author_groupnonmember:year2013"	0.16269712903743	0.0372892975446351	282699.67306965	4.36310522724871	0.000012827456542239
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2013"	0.171673381761841	0.0186634106681789	164208.403196088	9.19839277043525	0.0000000000000000000367418033213185
"projectscipy:typeissue_reply:author_groupnonmember:year2013"	0.160227851175205	0.0194477688818572	262463.384736154	8.2388808787563	0.000000000000000174615770421639
"projectmatplotlib:typepr_reply:author_groupnonmember:year2013"	0.21709312699049	0.017448971500907	238937.789134382	12.4416001813749	0.000000000000000000000000000000000015935383481565
"projectmayavi:typepr_reply:author_groupnonmember:year2013"	0.282807293973676	0.0881065141118872	506967.296607887	3.20983410618807	0.00132819865068026
"projectnumpy:typepr_reply:author_groupnonmember:year2013"	0.220303641846482	0.0179368942523918	312815.580995247	12.2821508978404	0.000000000000000000000000000000000115054731520141
"projectpandas:typepr_reply:author_groupnonmember:year2013"	0.205993311712038	0.0138673536900888	205533.610171049	14.8545509342034	0.0000000000000000000000000000000000000000000000000690019903560532
"projectscikit-image:typepr_reply:author_groupnonmember:year2013"	0.216200414599403	0.0206389991371261	183364.168066441	10.4753342525459	0.000000000000000000000000114030180880153
"projectscikit-learn:typepr_reply:author_groupnonmember:year2013"	0.260990762686517	0.0144975268959646	176791.551902786	18.0024334191209	0.00000000000000000000000000000000000000000000000000000000000000000000000216456876016105
"projectscipy:typepr_reply:author_groupnonmember:year2013"	0.239367101007007	0.0174771170419041	349499.683395157	13.6960289522058	0.00000000000000000000000000000000000000000109992088479124
"projectmatplotlib:typeissue_post:author_groupmember:year2014"	0.059825971005846	0.0352471592414953	501553.798453569	1.69732745257425	0.0896353902665165
"projectnumpy:typeissue_post:author_groupmember:year2014"	0.0202352545642811	0.0401428297033425	497637.824588566	0.5040814191182	0.614204386625687
"projectpandas:typeissue_post:author_groupmember:year2014"	0.081359839919923	0.0143791526264926	494104.05957535	5.65818042504278	0.0000000153070512813522
"projectscikit-image:typeissue_post:author_groupmember:year2014"	-0.0489405963120941	0.0530370897345258	497426.975818391	-0.922761723108556	0.356131839679347
"projectscikit-learn:typeissue_post:author_groupmember:year2014"	0.037755487053503	0.0319916466753669	501317.536565482	1.18016704287292	0.237934344106836
"projectscipy:typeissue_post:author_groupmember:year2014"	0.0302501686102404	0.0342592617146502	499241.791340989	0.882977831285388	0.377248674486195
"projectmatplotlib:typepr_post:author_groupmember:year2014"	0.082570313645447	0.0210732676570163	507674.504558779	3.91824917660339	0.0000892061507587739
"projectmayavi:typepr_post:author_groupmember:year2014"	-0.129211183770277	0.128963567051363	507616.236478315	-1.00192005172139	0.316382684893585
"projectnumpy:typepr_post:author_groupmember:year2014"	0.0579942078648989	0.0196811015587361	507365.119678946	2.94669521885355	0.00321204208858809
"projectpandas:typepr_post:author_groupmember:year2014"	0.0513494998432516	0.0137302057740594	485040.148458294	3.73989295486501	0.000184119797411414
"projectscikit-image:typepr_post:author_groupmember:year2014"	0.0346804615397084	0.0291601914659482	506261.418399532	1.18930843030323	0.234318876940199
"projectscikit-learn:typepr_post:author_groupmember:year2014"	0.111761808471976	0.0222514739680031	507086.881477939	5.0226698974048	0.000000509753246958374
"projectscipy:typepr_post:author_groupmember:year2014"	0.0492407848198453	0.0206017464217786	507074.86734524	2.39012673060531	0.0168429227183473
"projectmatplotlib:typeissue_reply:author_groupmember:year2014"	0.154551511073091	0.0103240458056384	385963.567551856	14.9700528245122	0.0000000000000000000000000000000000000000000000000119072754146062
"projectmayavi:typeissue_reply:author_groupmember:year2014"	0.0513470225032106	0.0899274962092207	485915.590797091	0.570982454395808	0.568011800454718
"projectnumpy:typeissue_reply:author_groupmember:year2014"	0.131666020428481	0.00974633266952115	422810.092128276	13.5092885594012	0.0000000000000000000000000000000000000000140618178456674
"projectpandas:typeissue_reply:author_groupmember:year2014"	0.171955744274935	0.00661540533099611	166280.768850997	25.9932287851276	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117354868664129
"projectscikit-image:typeissue_reply:author_groupmember:year2014"	0.146898488310755	0.0168294199902596	483157.914693858	8.72867207519779	0.00000000000000000258475477270184
"projectscikit-learn:typeissue_reply:author_groupmember:year2014"	0.163516414033085	0.0099659368924294	388902.001058987	16.4075305511216	0.00000000000000000000000000000000000000000000000000000000000177052378463114
"projectscipy:typeissue_reply:author_groupmember:year2014"	0.174999130630962	0.0113828235663982	469772.10401564	15.3739649578295	0.0000000000000000000000000000000000000000000000000000252168651169486
"projectmatplotlib:typepr_reply:author_groupmember:year2014"	0.19971506524694	0.00990615722488576	357470.546813821	20.1607001295342	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000243461572108352
"projectmayavi:typepr_reply:author_groupmember:year2014"	0.136611165360354	0.0857888903697126	477591.298405072	1.59241091441583	0.111293067241535
"projectnumpy:typepr_reply:author_groupmember:year2014"	0.226328845958607	0.00880655372829488	376394.22176489	25.7000471400551	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000156069012957091
"projectpandas:typepr_reply:author_groupmember:year2014"	0.209607009441976	0.00672684436753542	174952.639832932	31.1597828029982	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143469876518061
