"Estimate"	"Std..Error"	"df"	"t.value"	"Pr...t.."
"projectscikit-image:typeissue_post:author_groupnonmember:year2015"	0.104004263929424	0.0200511917344681	345563.056389055	5.18693678194902	0.000000213901441546078
"projectscikit-learn:typeissue_post:author_groupnonmember:year2015"	0.116339009719351	0.0100291185627313	301838.296240917	11.6001230807733	0.000000000000000000000000000000417794660970873
"projectscipy:typeissue_post:author_groupnonmember:year2015"	0.082122349036942	0.012129334238431	342253.300307135	6.77055701678519	0.0000000000128493084285157
"projectsphinx-gallery:typeissue_post:author_groupnonmember:year2015"	0.0351251445771671	0.0423196540327197	505790.540664261	0.82999602383351	0.406541423478886
"projectmatplotlib:typepr_post:author_groupnonmember:year2015"	0.0456988539585369	0.013095711408162	428152.610787039	3.4896045380211	0.000483784414719315
"projectmayavi:typepr_post:author_groupnonmember:year2015"	0.0386938922008908	0.081022421256728	234286.125674083	0.477570178732195	0.632956605799142
"projectnumpy:typepr_post:author_groupnonmember:year2015"	0.0507920694119603	0.0135615542240901	474519.423306026	3.74529855300329	0.000180200659289871
"projectpandas:typepr_post:author_groupnonmember:year2015"	0.0541657370451162	0.0101878062046399	433281.273576555	5.31672235976054	0.000000105705210927221
"projectscikit-image:typepr_post:author_groupnonmember:year2015"	0.0648268692175423	0.021387787549985	501597.698300681	3.03102268367107	0.00243739359493233
"projectscikit-learn:typepr_post:author_groupnonmember:year2015"	0.0570409913097651	0.00941603290180402	392961.074860472	6.05785811335012	0.00000000138070594271927
"projectscipy:typepr_post:author_groupnonmember:year2015"	0.072181302539158	0.0132044799579038	483812.647386516	5.46642524122675	0.000000045942787762437
"projectsphinx-gallery:typepr_post:author_groupnonmember:year2015"	0.105409723961908	0.0586689246551917	489360.276790696	1.79668750674093	0.0723858598740733
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2015"	0.156173059688197	0.00685008433303398	247443.688359797	22.7987061319909	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000062090328566335
"projectmayavi:typeissue_reply:author_groupnonmember:year2015"	0.13965277075971	0.0255027105007689	249633.271434962	5.47599717902532	0.0000000435472345380462
"projectnumpy:typeissue_reply:author_groupnonmember:year2015"	0.14755271285264	0.00707897719892881	310810.623449373	20.843789816835	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000202107576522154
"projectpandas:typeissue_reply:author_groupnonmember:year2015"	0.146860375023305	0.00524222886797409	171030.556154272	28.0148728187941	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026332056689907
"projectscikit-image:typeissue_reply:author_groupnonmember:year2015"	0.124730214076323	0.0109111586268581	278861.517552022	11.4314362334808	0.00000000000000000000000000000295811953378292
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2015"	0.134633558185421	0.006159406931174	167017.381737711	21.8582015589867	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000914815269414137
"projectscipy:typeissue_reply:author_groupnonmember:year2015"	0.153054462008844	0.00772725839888805	292400.777641646	19.8070847521896	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000295170880896848
"projectsphinx-gallery:typeissue_reply:author_groupnonmember:year2015"	0.0717449749498839	0.0258299343827243	502130.904827613	2.7775902906617	0.00547656535348239
"projectmatplotlib:typepr_reply:author_groupnonmember:year2015"	0.145103711992926	0.00767508663935072	370826.331101856	18.9058076880811	0.000000000000000000000000000000000000000000000000000000000000000000000000000000111399889462353
"projectmayavi:typepr_reply:author_groupnonmember:year2015"	0.164381419754712	0.0556979830546508	477493.287524492	2.95129932431164	0.00316455469483213
"projectnumpy:typepr_reply:author_groupnonmember:year2015"	0.156880548901151	0.00785138724853664	441839.75521837	19.9812522214327	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000877903460390101
"projectpandas:typepr_reply:author_groupnonmember:year2015"	0.146899497909721	0.00662667769818967	283227.052048543	22.1678953768723	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000868241476063934
"projectscikit-image:typepr_reply:author_groupnonmember:year2015"	0.152845795617084	0.0100532532337162	448077.249535941	15.2036153933212	0.000000000000000000000000000000000000000000000000000344842390568639
"projectscikit-learn:typepr_reply:author_groupnonmember:year2015"	0.153116911743105	0.00574757325631508	247024.290220124	26.6402714528031	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000386449097754517
"projectscipy:typepr_reply:author_groupnonmember:year2015"	0.170522280715823	0.00723788065298262	394713.964159411	23.5596977750046	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121438049453691
"projectsphinx-gallery:typepr_reply:author_groupnonmember:year2015"	0.10059853553146	0.0198801193347973	495261.147956535	5.06025813212183	0.000000418838524250934
"projectmatplotlib:typeissue_post:author_groupmember:year2016"	0.107919730762796	0.0125031792222749	503029.526414376	8.63138317417163	0.0000000000000000060786344225955
"projectmayavi:typeissue_post:author_groupmember:year2016"	0.108963127552478	0.0382600919185246	503854.568623202	2.84795780900152	0.00440025374379264
"projectnumpy:typeissue_post:author_groupmember:year2016"	0.0762657590664744	0.0176925303879292	496249.091163477	4.31061908015751	0.0000162829442590241
"projectpandas:typeissue_post:author_groupmember:year2016"	0.0729262807404524	0.00984367152151624	506938.627597747	7.40844313842153	0.000000000000127987524140531
"projectscikit-image:typeissue_post:author_groupmember:year2016"	0.0365258223281032	0.0223192387625742	495623.348916452	1.63651738827899	0.101731984480115
"projectscikit-learn:typeissue_post:author_groupmember:year2016"	0.0613269466082871	0.0127281832289225	502617.803982283	4.8182011136462	0.00000144900448098855
"projectscipy:typeissue_post:author_groupmember:year2016"	0.095741814165519	0.0202268078545689	495220.84594705	4.73341195772978	0.00000220837620721965
"projectsphinx-gallery:typeissue_post:author_groupmember:year2016"	0.0557990605966406	0.0513786510456656	489599.002845265	1.08603592077663	0.277463635092542
"projectmatplotlib:typepr_post:author_groupmember:year2016"	0.0972694285861524	0.00859571322941912	507564.836435984	11.3160392849362	0.0000000000000000000000000000110199386831451
"projectmayavi:typepr_post:author_groupmember:year2016"	0.111765454943905	0.0309121712333345	486002.235357252	3.61558086943377	0.000299705183165993
"projectnumpy:typepr_post:author_groupmember:year2016"	0.0602155370831188	0.00963731299531481	506595.509708109	6.24816659087369	0.000000000415626900303788
"projectpandas:typepr_post:author_groupmember:year2016"	0.0561159273451086	0.00819928193919626	507186.54869605	6.84400509230561	0.00000000000770960321652951
"projectscikit-image:typepr_post:author_groupmember:year2016"	0.0421219884433294	0.0165630734987179	500408.050348038	2.54312633742704	0.0109868480132756
"projectscikit-learn:typepr_post:author_groupmember:year2016"	0.0545809888155677	0.0112167253741855	505191.57653535	4.86603594139714	0.00000113893041285061
"projectscipy:typepr_post:author_groupmember:year2016"	0.0742389741945664	0.0110145390373786	504633.635626659	6.74008907160175	0.0000000000158458540228882
"projectsphinx-gallery:typepr_post:author_groupmember:year2016"	0.0767071981009715	0.0354577043027149	491100.643449753	2.16334361204254	0.0305152418421198
"projectmatplotlib:typeissue_reply:author_groupmember:year2016"	0.118301797240975	0.00479915642496197	408639.037449223	24.650539962742	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000455409301629395
"projectmayavi:typeissue_reply:author_groupmember:year2016"	0.186686427111254	0.0225669199856522	380825.948872329	8.27257008178109	0.000000000000000131517136658196
"projectnumpy:typeissue_reply:author_groupmember:year2016"	0.0952874863625069	0.00479433710034088	432847.232669939	19.8750076117368	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000073322160591937
"projectpandas:typeissue_reply:author_groupmember:year2016"	0.0995727703765757	0.00387783318995631	307078.49979394	25.6774248656368	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297822911720064
"projectscikit-image:typeissue_reply:author_groupmember:year2016"	0.10327828519531	0.00861334336944707	504799.780648044	11.9904990159401	0.00000000000000000000000000000000402653918830063
"projectscikit-learn:typeissue_reply:author_groupmember:year2016"	0.101106042994203	0.00435048988540366	363432.473762831	23.2401512605336	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000218803398863987
"projectscipy:typeissue_reply:author_groupmember:year2016"	0.111247095339021	0.00562401554435448	475625.496643128	19.7807233037778	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000473127790250245
"projectsphinx-gallery:typeissue_reply:author_groupmember:year2016"	0.083936260562743	0.0180500283862816	496751.277770498	4.65020102830066	0.00000331696783029866
"projectmatplotlib:typepr_reply:author_groupmember:year2016"	0.151325321802217	0.00439315910949955	367102.235005909	34.4456729270284	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013628843993369
"projectmayavi:typepr_reply:author_groupmember:year2016"	0.258960110720521	0.0228056810279369	398521.796793198	11.355070274082	0.0000000000000000000000000000070728524367196
"projectnumpy:typepr_reply:author_groupmember:year2016"	0.171742692486835	0.00434159490781597	390632.374454019	39.5575119589472	0
"projectpandas:typepr_reply:author_groupmember:year2016"	0.164279479007655	0.00378825751615509	291663.189499112	43.3654465957191	0
"projectscikit-image:typepr_reply:author_groupmember:year2016"	0.16716487841816	0.00668661903376419	476206.621412883	24.9999106535094	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000752524592046617
"projectscikit-learn:typepr_reply:author_groupmember:year2016"	0.154991638751197	0.00372936486968909	271952.903594416	41.5597948087386	0
"projectscipy:typepr_reply:author_groupmember:year2016"	0.187369964935186	0.00465671875337494	415320.290919821	40.236478700671	0
"projectsphinx-gallery:typepr_reply:author_groupmember:year2016"	0.143341941243308	0.0123379589676678	503192.904632063	11.617962226892	0.000000000000000000000000000000337089541739969
"projectmatplotlib:typeissue_post:author_groupnonmember:year2016"	0.0862318650023439	0.00989698676828644	344056.817573165	8.71294132459208	0.00000000000000000297364868835918
"projectmayavi:typeissue_post:author_groupnonmember:year2016"	0.147867523801999	0.0270568272373098	298069.130187019	5.46507254916045	0.0000000463086714614044
"projectnumpy:typeissue_post:author_groupnonmember:year2016"	0.05811783879117	0.0107102833204382	312288.347960992	5.42635867346898	0.0000000575579353689005
"projectpandas:typeissue_post:author_groupnonmember:year2016"	0.0468765113263217	0.00693790782187074	257855.131679674	6.75657741928343	0.0000000000141587652770028
"projectscikit-image:typeissue_post:author_groupnonmember:year2016"	0.0767182699619396	0.019234851627698	385741.465000889	3.988503340024	0.0000665037160910752
"projectscikit-learn:typeissue_post:author_groupnonmember:year2016"	0.0839551932980625	0.00977975005057561	291327.290921672	8.5845949910674	0.00000000000000000915942743470934
"projectscipy:typeissue_post:author_groupnonmember:year2016"	0.0835379652130082	0.0111939894940506	288921.872535346	7.46275179706102	0.0000000000000849696867366988
"projectsphinx-gallery:typeissue_post:author_groupnonmember:year2016"	0.144331490923664	0.0384381400071773	500914.822547466	3.75490309616215	0.000173428147400093
"projectmatplotlib:typepr_post:author_groupnonmember:year2016"	0.0549445218948923	0.0131586974849006	386200.562687492	4.17552891978408	0.00002973595661217
"projectmayavi:typepr_post:author_groupnonmember:year2016"	0.1102603033714	0.0485374071610493	506771.808243425	2.27165623012271	0.0231076990868358
"projectnumpy:typepr_post:author_groupnonmember:year2016"	0.0340816015299493	0.0143850223231819	441192.300363941	2.36924217177097	0.0178250059302375
"projectpandas:typepr_post:author_groupnonmember:year2016"	0.0502595756322289	0.0100353483926577	368220.449892543	5.00825418966031	0.000000549512738897155
"projectscikit-image:typepr_post:author_groupnonmember:year2016"	0.0516206820786161	0.0211707030339653	419978.523557847	2.43830740981055	0.0147566308749625
"projectscikit-learn:typepr_post:author_groupnonmember:year2016"	0.0407695975182414	0.00927376897714957	355373.209209469	4.39622742583917	0.0000110180414421595
"projectscipy:typepr_post:author_groupnonmember:year2016"	0.0738626710230073	0.0135745361437048	434563.521692652	5.44126666584193	0.0000000529315164771344
"projectsphinx-gallery:typepr_post:author_groupnonmember:year2016"	0.0460162516476337	0.0460137545373578	506531.693623561	1.000054268779	0.317284723390739
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2016"	0.162541085427047	0.00639262531162281	193786.670429981	25.4263432476672	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000221260336892109
"projectmayavi:typeissue_reply:author_groupnonmember:year2016"	0.210262968513408	0.0184518097585494	234278.869262324	11.3952490983159	0.00000000000000000000000000000449703407270023
"projectnumpy:typeissue_reply:author_groupnonmember:year2016"	0.13160966186075	0.00704164457668251	261078.906150088	18.69018812687	0.00000000000000000000000000000000000000000000000000000000000000000000000000000669158361913437
"projectpandas:typeissue_reply:author_groupnonmember:year2016"	0.153236448824394	0.00513494115748715	174743.11977895	29.8419094055173	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000347223737675037
"projectscikit-image:typeissue_reply:author_groupnonmember:year2016"	0.151329545076259	0.0128059633569729	308728.25362579	11.8171152655891	0.0000000000000000000000000000000323571689773132
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2016"	0.129938836189961	0.00550238300096173	155190.043404658	23.6150111991931	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000446252594472607
"projectscipy:typeissue_reply:author_groupnonmember:year2016"	0.159021624635799	0.00791961419287615	280777.922510843	20.0794660905127	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129040631807487
"projectsphinx-gallery:typeissue_reply:author_groupnonmember:year2016"	0.153907958816945	0.0240834282648772	496501.61363547	6.39061669809696	0.000000000165363594438668
"projectmatplotlib:typepr_reply:author_groupnonmember:year2016"	0.170702806163644	0.00879694799088866	291633.998290842	19.4047761042179	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000794557916510576
"projectmayavi:typepr_reply:author_groupnonmember:year2016"	0.288908699359121	0.03551647210439	492465.142815168	8.13449879002511	0.000000000000000414594136398001
"projectnumpy:typepr_reply:author_groupnonmember:year2016"	0.171075848316594	0.00847436071108714	400857.023539685	20.1874635915336	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140009609695475
"projectpandas:typepr_reply:author_groupnonmember:year2016"	0.139489419102874	0.00689093362145542	246215.012023055	20.2424557782074	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000491287657038637
"projectscikit-image:typepr_reply:author_groupnonmember:year2016"	0.195391954920901	0.012351953919348	336128.785287693	15.8187082138349	0.0000000000000000000000000000000000000000000000000000000242293157575732
"projectscikit-learn:typepr_reply:author_groupnonmember:year2016"	0.164494081943394	0.00554258304104868	230510.595202757	29.678234989921	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000340054557612488
"projectscipy:typepr_reply:author_groupnonmember:year2016"	0.170452204820047	0.00811539111058649	419561.90755107	21.0035724091835	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000683447764734138
"projectsphinx-gallery:typepr_reply:author_groupnonmember:year2016"	0.138176495788717	0.0209592394969885	507440.311531361	6.59262927018754	0.0000000000432525297726314
"projectmatplotlib:typeissue_post:author_groupmember:year2017"	0.103821673045679	0.0132374718171431	501653.689335732	7.84301371740982	0.00000000000000440716892726661
"projectmayavi:typeissue_post:author_groupmember:year2017"	0.172617966446197	0.212268473190383	490310.566727931	0.81320586072797	0.416100434665992
"projectnumpy:typeissue_post:author_groupmember:year2017"	0.0876038479913221	0.0130484363918908	500965.31276912	6.71374296201229	0.0000000000189895221391048
"projectpandas:typeissue_post:author_groupmember:year2017"	0.088025123596999	0.00839838359560039	507500.126939866	10.4811982680944	0.000000000000000000000000106039532368093
"projectscikit-image:typeissue_post:author_groupmember:year2017"	0.0361564242457653	0.0253208684705877	493864.654350929	1.42792986298096	0.15331267944413
"projectscikit-learn:typeissue_post:author_groupmember:year2017"	0.0620113822957847	0.012232777813701	503207.488821681	5.06928052157788	0.000000399463391194817
"projectscipy:typeissue_post:author_groupmember:year2017"	0.0806198866929318	0.019481062589304	495012.458196446	4.13837214080898	0.0000349836455120707
"projectsphinx-gallery:typeissue_post:author_groupmember:year2017"	0.0742556708587313	0.0461972510883706	489763.003891702	1.60736124140131	0.10797579181557
"projectmatplotlib:typepr_post:author_groupmember:year2017"	0.105723154178139	0.00762834900748859	504979.240116731	13.8592445199286	0.000000000000000000000000000000000000000000113927941136995
"projectmayavi:typepr_post:author_groupmember:year2017"	0.110995258540388	0.066574710208864	499675.932557289	1.66722856460304	0.0954695915621735
"projectnumpy:typepr_post:author_groupmember:year2017"	0.0798684565777886	0.00872841243182055	507641.290123928	9.15039902177604	0.000000000000000000056924465534001
"projectpandas:typepr_post:author_groupmember:year2017"	0.0892643410600237	0.00670208018819446	498067.737507979	13.3189007820677	0.0000000000000000000000000000000000000001826274959551
"projectscikit-image:typepr_post:author_groupmember:year2017"	0.0466433851886322	0.0197226272793146	497087.350621005	2.3649681418232	0.0180320037792949
"projectscikit-learn:typepr_post:author_groupmember:year2017"	0.0494993614739866	0.0113222317667206	504723.872563816	4.37187318665211	0.0000123209654049542
"projectscipy:typepr_post:author_groupmember:year2017"	0.0744805063130244	0.0106525279120915	505194.863268415	6.99181517548365	0.00000000000271686314622407
"projectsphinx-gallery:typepr_post:author_groupmember:year2017"	0.0827244893057621	0.0317967091933574	491213.996870839	2.60166826707476	0.00927743240820377
"projectmatplotlib:typeissue_reply:author_groupmember:year2017"	0.124355248824339	0.00459403226243999	390799.392278385	27.0688671128947	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032311574238725
"projectmayavi:typeissue_reply:author_groupmember:year2017"	0.0644491740299986	0.0419377666016965	507570.178650853	1.53678126549046	0.124347506010405
"projectnumpy:typeissue_reply:author_groupmember:year2017"	0.0973685004967536	0.00450416125937869	407149.006176159	21.6174543693368	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140809812183156
"projectpandas:typeissue_reply:author_groupmember:year2017"	0.111850403672541	0.00376862475674934	291687.155784415	29.6793687066415	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000275739147349165
"projectscikit-image:typeissue_reply:author_groupmember:year2017"	0.10844512346028	0.00935753443490951	507232.586403998	11.5890701994867	0.000000000000000000000000000000472429820335633
"projectscikit-learn:typeissue_reply:author_groupmember:year2017"	0.108909120869615	0.004353648474788	369011.299965028	25.0155981816879	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000539587674639576
"projectscipy:typeissue_reply:author_groupmember:year2017"	0.111848474530921	0.00540822944390312	467495.108780333	20.6811629741433	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000564753231740964
"projectsphinx-gallery:typeissue_reply:author_groupmember:year2017"	0.0935162184149318	0.0132312686004773	501374.147176886	7.06781951441592	0.00000000000157590785146041
"projectmatplotlib:typepr_reply:author_groupmember:year2017"	0.160258702308012	0.00438635691982015	368922.622369717	36.5357186470323	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100444153654732
"projectmayavi:typepr_reply:author_groupmember:year2017"	0.391395446780325	0.0387181953871695	507585.664024793	10.1088246202204	0.00000000000000000000000507516965386054
"projectnumpy:typepr_reply:author_groupmember:year2017"	0.154517569619053	0.00402056700553745	347999.033601915	38.4317857173475	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000187744945419674
"projectpandas:typepr_reply:author_groupmember:year2017"	0.189901527903932	0.00364690027741797	271171.313320612	52.0720374724323	0
"projectscikit-image:typepr_reply:author_groupmember:year2017"	0.193307304307746	0.0079867383996881	500491.867993138	24.2035352397789	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000242491757532587
"projectscikit-learn:typepr_reply:author_groupmember:year2017"	0.167443460597361	0.0037941312552476	287074.754258857	44.1322266766003	0
"projectscipy:typepr_reply:author_groupmember:year2017"	0.191256284192226	0.00482893253870971	431961.518932213	39.6063276219075	0
"projectsphinx-gallery:typepr_reply:author_groupmember:year2017"	0.140770102749205	0.00935683175296024	507258.371269948	15.0446333188228	0.00000000000000000000000000000000000000000000000000384058432195957
"projectmatplotlib:typeissue_post:author_groupnonmember:year2017"	0.0443735424379132	0.00899366225554151	287682.00378916	4.93386800361245	0.000000806618146832065
"projectmayavi:typeissue_post:author_groupnonmember:year2017"	0.124484237509749	0.0281617097929059	205796.289989376	4.42033663528153	0.00000985975715301921
"projectnumpy:typeissue_post:author_groupnonmember:year2017"	0.0710674410092897	0.0101577570233504	315756.041571941	6.99637142785769	0.00000000000263195552947415
"projectpandas:typeissue_post:author_groupnonmember:year2017"	0.0414839500761453	0.0068619768470201	237437.581237322	6.04548091621152	0.00000000149185967698063
"projectscikit-image:typeissue_post:author_groupnonmember:year2017"	0.0710329560441719	0.0215322411108769	283658.513836455	3.29891141745993	0.000970724803618005
"projectscikit-learn:typeissue_post:author_groupnonmember:year2017"	0.0768153559874992	0.00911779426610469	266322.813199407	8.42477399090474	0.0000000000000000363208340028605
"projectscipy:typeissue_post:author_groupnonmember:year2017"	0.0866556927724848	0.0108984470880502	276934.599228109	7.95119635599277	0.00000000000000185407514756438
"projectsphinx-gallery:typeissue_post:author_groupnonmember:year2017"	0.161252396044394	0.0337237294202519	495629.886237798	4.78157068676866	0.00000173980634932829
"projectmatplotlib:typepr_post:author_groupnonmember:year2017"	0.0553544829277221	0.0127954054428015	408899.730367879	4.32612183921563	0.0000151793413516418
"projectmayavi:typepr_post:author_groupnonmember:year2017"	0.0908945993125669	0.0482698146127121	364832.312055807	1.88305258766478	0.0596940364883527
"projectnumpy:typepr_post:author_groupnonmember:year2017"	0.0517030973059621	0.0144179903477845	410884.928470908	3.58601275620267	0.000335811457322624
"projectpandas:typepr_post:author_groupnonmember:year2017"	0.0483945520190304	0.00878191657293038	386390.438645963	5.51070505135554	0.0000000357626358204569
"projectscikit-image:typepr_post:author_groupnonmember:year2017"	0.0330424965547401	0.0201411636259324	401584.489912331	1.64054555975092	0.100892566871052
"projectscikit-learn:typepr_post:author_groupnonmember:year2017"	0.0459074203824072	0.00911769978014081	376701.398681128	5.03497828283376	0.000000478122724498979
"projectscipy:typepr_post:author_groupnonmember:year2017"	0.0482264227657614	0.0139050564542397	418352.627776677	3.46826515408048	0.000523882796357399
"projectsphinx-gallery:typepr_post:author_groupnonmember:year2017"	0.104164591454591	0.040644265808327	497207.207620991	2.56283609466136	0.0103823964030187
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2017"	0.146744423107342	0.00603525550274108	150544.406359403	24.3145336665025	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000245984180975301
"projectmayavi:typeissue_reply:author_groupnonmember:year2017"	0.171371249490883	0.0194548508327658	210222.945385655	8.80866427422102	0.00000000000000000127579052951645
"projectnumpy:typeissue_reply:author_groupnonmember:year2017"	0.147537512937378	0.00663912303063628	163089.10365965	22.2224399603028	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000303145147476499
"projectpandas:typeissue_reply:author_groupnonmember:year2017"	0.138274954326347	0.00485118508396825	135963.160323353	28.5033351506842	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000357829274212258
"projectscikit-image:typeissue_reply:author_groupnonmember:year2017"	0.128147656810273	0.0134088632679922	191324.714354778	9.55693665071296	0.00000000000000000000122651845927848
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2017"	0.129034361906697	0.00515853553381841	137605.57684754	25.0137584709404	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000088219321149083
"projectscipy:typeissue_reply:author_groupnonmember:year2017"	0.159253261580574	0.00707790292392571	247187.968118717	22.5000629836621	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000537476216960221
"projectsphinx-gallery:typeissue_reply:author_groupnonmember:year2017"	0.179045589208758	0.0203377590786948	506765.510609293	8.80360459163471	0.00000000000000000132893839119079
"projectmatplotlib:typepr_reply:author_groupnonmember:year2017"	0.164640564701698	0.00866794704419045	323295.447904351	18.9941821128274	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000210810120223087
"projectmayavi:typepr_reply:author_groupnonmember:year2017"	0.183466629167085	0.0495728591102575	443355.191332363	3.70094911731897	0.000214820515342477
"projectnumpy:typepr_reply:author_groupnonmember:year2017"	0.167299689282055	0.00925942627722816	330390.349847354	18.0680405322193	0.000000000000000000000000000000000000000000000000000000000000000000000000617045446161129
"projectpandas:typepr_reply:author_groupnonmember:year2017"	0.172244245221251	0.00486774753256232	240175.526966924	35.3847943158596	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149155065357602
"projectscikit-image:typepr_reply:author_groupnonmember:year2017"	0.158806091920098	0.0107285751422193	381236.368542146	14.8021605679174	0.000000000000000000000000000000000000000000000000146428727442039
"projectscikit-learn:typepr_reply:author_groupnonmember:year2017"	0.163200615433449	0.00519338256545147	238201.790622641	31.4247243249761	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000258587878420871
"projectscipy:typepr_reply:author_groupnonmember:year2017"	0.187968525743412	0.00845869911520972	380967.063295361	22.2219189006762	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000247584188516822
"projectsphinx-gallery:typepr_reply:author_groupnonmember:year2017"	0.14407648370838	0.0222475313978595	507626.08602118	6.47606609164028	0.0000000000942302601040902
"projectmatplotlib:typeissue_post:author_groupmember:year2018"	0.095358292656132	0.0164832767978877	497967.366224587	5.78515387597884	0.00000000724891387701329
"projectmayavi:typeissue_post:author_groupmember:year2018"	0.0247103602145915	0.0947956574881612	489834.036644912	0.260669748692629	0.794347306325234
"projectnumpy:typeissue_post:author_groupmember:year2018"	0.0937539935941421	0.0132114750166009	500845.59786924	7.09640622839882	0.00000000000128211321275834
"projectpandas:typeissue_post:author_groupmember:year2018"	0.0852002132530193	0.00760714244417131	505640.630077432	11.2000286412805	0.0000000000000000000000000000410835405257902
"projectscikit-image:typeissue_post:author_groupmember:year2018"	0.0702111350312015	0.0234095504720429	494543.280103003	2.99925174193549	0.00270657047711636
"projectscikit-learn:typeissue_post:author_groupmember:year2018"	0.045265800064505	0.0127413028639166	502164.138320592	3.55268221373952	0.000381359743970414
"projectscipy:typeissue_post:author_groupmember:year2018"	0.0695915029788893	0.0232985017148012	493494.117277806	2.98695185771018	0.00281787928545299
"projectsphinx-gallery:typeissue_post:author_groupmember:year2018"	0.0798432461939254	0.0500150030200161	489608.704858855	1.59638591168278	0.110403304982853
"projectmatplotlib:typepr_post:author_groupmember:year2018"	0.105126821809807	0.00684367949575265	494947.451995831	15.3611550446	0.0000000000000000000000000000000000000000000000000000306790041276704
"projectmayavi:typepr_post:author_groupmember:year2018"	-0.0321216595101919	0.0339054734418988	507202.362128281	-0.947388614562082	0.343441241952905
