"t_stats" "p_value" "p_val_adjusted"
"issue_reply:member:mayaviTRUE:year2015-issue_reply:member:mayaviFALSE:year2015" 1.74508045050025 0.0809708660131845 0.244440350228481
"pr_reply:member:mayaviTRUE:year2015-pr_reply:member:mayaviFALSE:year2015" 0.764948760180433 0.44430205701072 0.710883291217152
"issue_post:nonmember:mayaviTRUE:year2015-issue_post:nonmember:mayaviFALSE:year2015" 3.64129803186817 0.00027126688880208 0.0027126688880208
"pr_post:nonmember:mayaviTRUE:year2015-pr_post:nonmember:mayaviFALSE:year2015" -0.440414788704372 0.659636715825047 0.833411815825209
"issue_reply:nonmember:mayaviTRUE:year2015-issue_reply:nonmember:mayaviFALSE:year2015" -0.924663117500792 0.355141170173098 0.63607373762346
"pr_reply:nonmember:mayaviTRUE:year2015-pr_reply:nonmember:mayaviFALSE:year2015" 0.668598385584039 0.503751702697109 0.74976446867466
"issue_post:member:mayaviTRUE:year2016-issue_post:member:mayaviFALSE:year2016" 1.13312625339115 0.257161237854806 0.539027922141078
"pr_post:member:mayaviTRUE:year2016-pr_post:member:mayaviFALSE:year2016" 1.72262955820151 0.0849555362270149 0.251720107339303
"issue_reply:member:mayaviTRUE:year2016-issue_reply:member:mayaviFALSE:year2016" 3.71283889706626 0.000204947354336626 0.00234225547813287
"pr_reply:member:mayaviTRUE:year2016-pr_reply:member:mayaviFALSE:year2016" 4.45294806459789 0.00000846992471204011 0.000140191857302733
"issue_post:nonmember:mayaviTRUE:year2016-issue_post:nonmember:mayaviFALSE:year2016" 2.79490015481182 0.00519157464752196 0.0296661408429826
"pr_post:nonmember:mayaviTRUE:year2016-pr_post:nonmember:mayaviFALSE:year2016" 0.759205624643329 0.447729561936528 0.711655235613193
"issue_reply:nonmember:mayaviTRUE:year2016-issue_reply:nonmember:mayaviFALSE:year2016" 2.84920516110128 0.00438286077733885 0.0266300401661095
"pr_reply:nonmember:mayaviTRUE:year2016-pr_reply:nonmember:mayaviFALSE:year2016" 2.45442072106546 0.0141111776050422 0.0677336525042026
"issue_post:member:mayaviTRUE:year2017-issue_post:member:mayaviFALSE:year2017" 0.530606155455483 0.595691729255521 0.800930056141877
"pr_post:member:mayaviTRUE:year2017-pr_post:member:mayaviFALSE:year2017" 0.437814679503975 0.66152062881126 0.833411815825209
"issue_reply:member:mayaviTRUE:year2017-issue_reply:member:mayaviFALSE:year2017" -0.977112692591693 0.328513364702649 0.620833982437585
"pr_reply:member:mayaviTRUE:year2017-pr_reply:member:mayaviFALSE:year2017" 5.3858490030401 0.0000000721034771888895 0.00000186616828937316
"issue_post:nonmember:mayaviTRUE:year2017-issue_post:nonmember:mayaviFALSE:year2017" 2.13548095291589 0.0327217443921943 0.126694204948454
"pr_post:nonmember:mayaviTRUE:year2017-pr_post:nonmember:mayaviFALSE:year2017" 0.489736655157093 0.624320260182561 0.815526903390048
"issue_reply:nonmember:mayaviTRUE:year2017-issue_reply:nonmember:mayaviFALSE:year2017" 1.3122508678938 0.189435503728268 0.429602980808563
"pr_reply:nonmember:mayaviTRUE:year2017-pr_reply:nonmember:mayaviFALSE:year2017" -0.164499350231038 0.869338058220873 0.942975752528977
"issue_post:member:mayaviTRUE:year2018-issue_post:member:mayaviFALSE:year2018" -0.438630936668218 0.660928976903834 0.833411815825209
"pr_post:member:mayaviTRUE:year2018-pr_post:member:mayaviFALSE:year2018" -3.21427899752626 0.00130772540089463 0.0102902982365479
"issue_reply:member:mayaviTRUE:year2018-issue_reply:member:mayaviFALSE:year2018" -2.42945838781803 0.0151214006285703 0.0704686631234342
"pr_reply:member:mayaviTRUE:year2018-pr_reply:member:mayaviFALSE:year2018" 3.40683702423428 0.000657203566882147 0.00584180948339687
"issue_post:nonmember:mayaviTRUE:year2018-issue_post:nonmember:mayaviFALSE:year2018" 4.25103486906502 0.0000212785033617546 0.000309505503443704
"pr_post:nonmember:mayaviTRUE:year2018-pr_post:nonmember:mayaviFALSE:year2018" -0.0711234031898246 0.943299542282558 0.967703155290213
"issue_reply:nonmember:mayaviTRUE:year2018-issue_reply:nonmember:mayaviFALSE:year2018" 5.88237917560325 0.00000000404410549492695 0.000000176470057960449
"pr_reply:nonmember:mayaviTRUE:year2018-pr_reply:nonmember:mayaviFALSE:year2018" 1.79075528869637 0.0733325730745991 0.231576546551365
"pr_post:member:numpyTRUE:year2010-pr_post:member:numpyFALSE:year2010" 0.161865755466121 0.871411570322416 0.942975752528977
"pr_reply:member:numpyTRUE:year2010-pr_reply:member:numpyFALSE:year2010" -2.52387703847145 0.0116068519061847 0.0574359681955532
"pr_post:nonmember:numpyTRUE:year2010-pr_post:nonmember:numpyFALSE:year2010" 1.35823519749369 0.174389065355385 0.412315429414861
"pr_reply:nonmember:numpyTRUE:year2010-pr_reply:nonmember:numpyFALSE:year2010" 0.0585342614189577 0.953323072602882 0.973415621556283
"pr_post:member:numpyTRUE:year2011-pr_post:member:numpyFALSE:year2011" -0.793835839682907 0.427291005204661 0.70724028447668
"pr_reply:member:numpyTRUE:year2011-pr_reply:member:numpyFALSE:year2011" -5.38149644828194 0.0000000738691614543541 0.00000186616828937316
"pr_post:nonmember:numpyTRUE:year2011-pr_post:nonmember:numpyFALSE:year2011" -0.799295122313105 0.424119306525044 0.704419609453361
"pr_reply:nonmember:numpyTRUE:year2011-pr_reply:nonmember:numpyFALSE:year2011" 0.533821348212753 0.593465142274421 0.800930056141877
"issue_post:member:numpyTRUE:year2012-issue_post:member:numpyFALSE:year2012" 0.486700821550793 0.626470362945651 0.815526903390048
"pr_post:member:numpyTRUE:year2012-pr_post:member:numpyFALSE:year2012" -2.75641776460868 0.00584383053398518 0.0330004547801516
"issue_reply:member:numpyTRUE:year2012-issue_reply:member:numpyFALSE:year2012" -4.02546109777105 0.0000568637810123285 0.000737692294213991
"pr_reply:member:numpyTRUE:year2012-pr_reply:member:numpyFALSE:year2012" -9.24837033285592 0 0
"issue_post:nonmember:numpyTRUE:year2012-issue_post:nonmember:numpyFALSE:year2012" -0.756695406446446 0.449232367480828 0.711655235613193
"pr_post:nonmember:numpyTRUE:year2012-pr_post:nonmember:numpyFALSE:year2012" -1.11886183246482 0.263199088020252 0.543896949090331
"issue_reply:nonmember:numpyTRUE:year2012-issue_reply:nonmember:numpyFALSE:year2012" -2.14604284930928 0.0318695602218904 0.125388433659896
"pr_reply:nonmember:numpyTRUE:year2012-pr_reply:nonmember:numpyFALSE:year2012" -2.47635335783104 0.01327321383306 0.065011659590498
"issue_post:member:numpyTRUE:year2013-issue_post:member:numpyFALSE:year2013" -0.943672340728755 0.345337112468202 0.625516279187687
"pr_post:member:numpyTRUE:year2013-pr_post:member:numpyFALSE:year2013" -1.95431591371327 0.0506638680026401 0.1762221495744
"issue_reply:member:numpyTRUE:year2013-issue_reply:member:numpyFALSE:year2013" -4.75090543759558 0.00000202507823399145 0.0000399111664293628
"pr_reply:member:numpyTRUE:year2013-pr_reply:member:numpyFALSE:year2013" -4.21888908299287 0.0000245509006691069 0.000346600950622686
"issue_post:nonmember:numpyTRUE:year2013-issue_post:nonmember:numpyFALSE:year2013" 0.335663498172507 0.73712463454312 0.895746391343539
"pr_post:nonmember:numpyTRUE:year2013-pr_post:nonmember:numpyFALSE:year2013" -0.771364839588747 0.440490709680127 0.70951523706866
"issue_reply:nonmember:numpyTRUE:year2013-issue_reply:nonmember:numpyFALSE:year2013" -0.883845667235399 0.376779530446743 0.655268748603031
"pr_reply:nonmember:numpyTRUE:year2013-pr_reply:nonmember:numpyFALSE:year2013" -2.40135349165588 0.0163345486023749 0.0746722221822854
"issue_post:member:numpyTRUE:year2014-issue_post:member:numpyFALSE:year2014" 0.457289860105328 0.64746271697151 0.826548149325332
"pr_post:member:numpyTRUE:year2014-pr_post:member:numpyFALSE:year2014" -0.260796228593071 0.794249652978172 0.918650201034995
"issue_reply:member:numpyTRUE:year2014-issue_reply:member:numpyFALSE:year2014" -5.04297272345988 0.000000458354610044509 0.0000110005106410682
"pr_reply:member:numpyTRUE:year2014-pr_reply:member:numpyFALSE:year2014" 0.868938345341353 0.384880854566538 0.662160610006948
"issue_post:nonmember:numpyTRUE:year2014-issue_post:nonmember:numpyFALSE:year2014" -2.81641437428477 0.0048562986080285 0.0287780658253541
"pr_post:nonmember:numpyTRUE:year2014-pr_post:nonmember:numpyFALSE:year2014" -0.963120935578594 0.335486836608005 0.623055317409356
"issue_reply:nonmember:numpyTRUE:year2014-issue_reply:nonmember:numpyFALSE:year2014" -0.533896606495902 0.59341307003803 0.800930056141877
"pr_reply:nonmember:numpyTRUE:year2014-pr_reply:nonmember:numpyFALSE:year2014" -0.776517088061271 0.437443735238076 0.709182277407506
"issue_post:member:numpyTRUE:year2015-issue_post:member:numpyFALSE:year2015" -0.112760091032869 0.910220759225874 0.956030556736147
"pr_post:member:numpyTRUE:year2015-pr_post:member:numpyFALSE:year2015" -1.51697160565997 0.129273853098944 0.344730274930518
"issue_reply:member:numpyTRUE:year2015-issue_reply:member:numpyFALSE:year2015" -1.39398344344685 0.163322604376265 0.399748430871672
"pr_reply:member:numpyTRUE:year2015-pr_reply:member:numpyFALSE:year2015" 2.70408270140637 0.00684932398380345 0.0369401742946703
"issue_post:nonmember:numpyTRUE:year2015-issue_post:nonmember:numpyFALSE:year2015" -1.45564614834316 0.14549046377095 0.369499590529398
"pr_post:nonmember:numpyTRUE:year2015-pr_post:nonmember:numpyFALSE:year2015" -0.946695078288214 0.343794179111328 0.625080325656961
"issue_reply:nonmember:numpyTRUE:year2015-issue_reply:nonmember:numpyFALSE:year2015" 1.30869902321754 0.1906363227338 0.429602980808563
"pr_reply:nonmember:numpyTRUE:year2015-pr_reply:nonmember:numpyFALSE:year2015" 1.24687238673129 0.212444293118447 0.462175320806232
"issue_post:member:numpyTRUE:year2016-issue_post:member:numpyFALSE:year2016" -0.217950214094746 0.827467902260073 0.930550943718863
"pr_post:member:numpyTRUE:year2016-pr_post:member:numpyFALSE:year2016" -1.35557617206068 0.175234057501316 0.412315429414861
"issue_reply:member:numpyTRUE:year2016-issue_reply:member:numpyFALSE:year2016" -3.07700000562336 0.00209095296945905 0.0147596680197109
"pr_reply:member:numpyTRUE:year2016-pr_reply:member:numpyFALSE:year2016" 0.615175048886616 0.538439123703388 0.776128466599479
"issue_post:nonmember:numpyTRUE:year2016-issue_post:nonmember:numpyFALSE:year2016" -1.31453852900334 0.188665041051304 0.429602980808563
"pr_post:nonmember:numpyTRUE:year2016-pr_post:nonmember:numpyFALSE:year2016" -1.10545267796452 0.268963488684933 0.551719976789607
"issue_reply:nonmember:numpyTRUE:year2016-issue_reply:nonmember:numpyFALSE:year2016" -2.19980410780725 0.0278207964137429 0.112218338475602
"pr_reply:nonmember:numpyTRUE:year2016-pr_reply:nonmember:numpyFALSE:year2016" 1.47309038980203 0.140726664410271 0.363165585574893
"issue_post:member:numpyTRUE:year2017-issue_post:member:numpyFALSE:year2017" 0.253017531437616 0.800254665756723 0.919587092503619
"pr_post:member:numpyTRUE:year2017-pr_post:member:numpyFALSE:year2017" -0.666036687863328 0.505387650543798 0.74976446867466
"issue_reply:member:numpyTRUE:year2017-issue_reply:member:numpyFALSE:year2017" -4.28310681765053 0.0000184301636467765 0.000285370275821056
"pr_reply:member:numpyTRUE:year2017-pr_reply:member:numpyFALSE:year2017" -5.80905006437959 0.00000000628283003401009 0.000000251313201360404
"issue_post:nonmember:numpyTRUE:year2017-issue_post:nonmember:numpyFALSE:year2017" 0.823559796712975 0.410189727444273 0.693278412581869
"pr_post:nonmember:numpyTRUE:year2017-pr_post:nonmember:numpyFALSE:year2017" -0.104935151160517 0.916427266341113 0.956639361386819
"issue_reply:nonmember:numpyTRUE:year2017-issue_reply:nonmember:numpyFALSE:year2017" 0.588288506729155 0.556338658738476 0.792332822830552
"pr_reply:nonmember:numpyTRUE:year2017-pr_reply:nonmember:numpyFALSE:year2017" -1.06617087112832 0.286346407177959 0.577505359014371
"issue_post:member:numpyTRUE:year2018-issue_post:member:numpyFALSE:year2018" 1.02495734075484 0.305383316675627 0.600762962636408
"pr_post:member:numpyTRUE:year2018-pr_post:member:numpyFALSE:year2018" -0.630716279311849 0.528226052825849 0.772020106937208
"issue_reply:member:numpyTRUE:year2018-issue_reply:member:numpyFALSE:year2018" -2.71365331878314 0.00665457667184288 0.0362976909373248
"pr_reply:member:numpyTRUE:year2018-pr_reply:member:numpyFALSE:year2018" -0.557202092517063 0.577389360204675 0.79628305103154
"issue_post:nonmember:numpyTRUE:year2018-issue_post:nonmember:numpyFALSE:year2018" 0.472422642055936 0.636625146103924 0.819249517774486
"pr_post:nonmember:numpyTRUE:year2018-pr_post:nonmember:numpyFALSE:year2018" 0.364445515827814 0.715525352255466 0.882910460366642
"issue_reply:nonmember:numpyTRUE:year2018-issue_reply:nonmember:numpyFALSE:year2018" 3.66330963823477 0.000248977265711492 0.00259802364220687
"pr_reply:nonmember:numpyTRUE:year2018-pr_reply:nonmember:numpyFALSE:year2018" 0.657628239036265 0.510777044284612 0.74976446867466
"issue_post:member:scikit-imageTRUE:year2011-issue_post:member:scikit-imageFALSE:year2011" -0.137141327009402 0.890919086825531 0.948206566909656
"pr_post:member:scikit-imageTRUE:year2011-pr_post:member:scikit-imageFALSE:year2011" -0.624545795225637 0.532269204961164 0.774209752670784
"issue_reply:member:scikit-imageTRUE:year2011-issue_reply:member:scikit-imageFALSE:year2011" -1.16327576135496 0.244717636658109 0.517464606149305
"pr_reply:member:scikit-imageTRUE:year2011-pr_reply:member:scikit-imageFALSE:year2011" 3.65235750721186 0.000259843787052905 0.00265372378266796
"issue_post:nonmember:scikit-imageTRUE:year2011-issue_post:nonmember:scikit-imageFALSE:year2011" 0.800843017035857 0.42322253206122 0.704419609453361
"pr_post:nonmember:scikit-imageTRUE:year2011-pr_post:nonmember:scikit-imageFALSE:year2011" -0.129250334559428 0.897159568975232 0.950632655867796
"issue_reply:nonmember:scikit-imageTRUE:year2011-issue_reply:nonmember:scikit-imageFALSE:year2011" -1.81825286682725 0.0690254930977376 0.223866464100771
"pr_reply:nonmember:scikit-imageTRUE:year2011-pr_reply:nonmember:scikit-imageFALSE:year2011" 0.475232961835859 0.634620935485397 0.818865723206964
"issue_post:member:scikit-imageTRUE:year2012-issue_post:member:scikit-imageFALSE:year2012" -0.745539144456745 0.455945856307041 0.714897155623476
"pr_post:member:scikit-imageTRUE:year2012-pr_post:member:scikit-imageFALSE:year2012" -3.1369390063452 0.0017072163881815 0.0128041229113612
"issue_reply:member:scikit-imageTRUE:year2012-issue_reply:member:scikit-imageFALSE:year2012" 0.782426278736475 0.433964095015089 0.709182277407506
"pr_reply:member:scikit-imageTRUE:year2012-pr_reply:member:scikit-imageFALSE:year2012" 0.781560467610915 0.434472927370868 0.709182277407506
"issue_post:nonmember:scikit-imageTRUE:year2012-issue_post:nonmember:scikit-imageFALSE:year2012" -0.349994282300945 0.726342988675809 0.888003590681174
"pr_post:nonmember:scikit-imageTRUE:year2012-pr_post:nonmember:scikit-imageFALSE:year2012" -0.0352812566718618 0.971855469034462 0.980022321715424
"issue_reply:nonmember:scikit-imageTRUE:year2012-issue_reply:nonmember:scikit-imageFALSE:year2012" -0.746520059428645 0.455353318709374 0.714897155623476
"pr_reply:nonmember:scikit-imageTRUE:year2012-pr_reply:nonmember:scikit-imageFALSE:year2012" -2.37570026688894 0.0175156845144246 0.0793163072351305
"issue_post:member:scikit-imageTRUE:year2013-issue_post:member:scikit-imageFALSE:year2013" -1.32123762708302 0.186422143825777 0.428553874454824
"pr_post:member:scikit-imageTRUE:year2013-pr_post:member:scikit-imageFALSE:year2013" -1.64226964073267 0.100534135862179 0.283861089493211
"issue_reply:member:scikit-imageTRUE:year2013-issue_reply:member:scikit-imageFALSE:year2013" -1.76395732542999 0.0777391642363334 0.239312549377456
"pr_reply:member:scikit-imageTRUE:year2013-pr_reply:member:scikit-imageFALSE:year2013" 1.46516835229258 0.142874991745922 0.366737946727501
"issue_post:nonmember:scikit-imageTRUE:year2013-issue_post:nonmember:scikit-imageFALSE:year2013" 0.716582268286575 0.473631888714377 0.728664444175965
"pr_post:nonmember:scikit-imageTRUE:year2013-pr_post:nonmember:scikit-imageFALSE:year2013" 0.240086863093734 0.810262918149657 0.919587092503619
"issue_reply:nonmember:scikit-imageTRUE:year2013-issue_reply:nonmember:scikit-imageFALSE:year2013" -1.20780991104885 0.227120388317906 0.488868997276209
"pr_reply:nonmember:scikit-imageTRUE:year2013-pr_reply:nonmember:scikit-imageFALSE:year2013" -0.75335501696275 0.451236606253945 0.712478851979914
"issue_post:member:scikit-imageTRUE:year2014-issue_post:member:scikit-imageFALSE:year2014" -1.80655086164486 0.0708323370221191 0.226663478470781
"pr_post:member:scikit-imageTRUE:year2014-pr_post:member:scikit-imageFALSE:year2014" -0.929951670411375 0.35239610823352 0.633521093453519
"issue_reply:member:scikit-imageTRUE:year2014-issue_reply:member:scikit-imageFALSE:year2014" -1.83660740636263 0.066267873166026 0.216384891970697
"pr_reply:member:scikit-imageTRUE:year2014-pr_reply:member:scikit-imageFALSE:year2014" -0.538125340532899 0.590490518933762 0.800930056141877
"issue_post:nonmember:scikit-imageTRUE:year2014-issue_post:nonmember:scikit-imageFALSE:year2014" 1.51028915631547 0.130969657452461 0.347322848492714
"pr_post:nonmember:scikit-imageTRUE:year2014-pr_post:nonmember:scikit-imageFALSE:year2014" 0.461659571745446 0.644325467244097 0.826008709959523
"issue_reply:nonmember:scikit-imageTRUE:year2014-issue_reply:nonmember:scikit-imageFALSE:year2014" -0.117228473656695 0.906679003762061 0.954398951328485
"pr_reply:nonmember:scikit-imageTRUE:year2014-pr_reply:nonmember:scikit-imageFALSE:year2014" -0.398384728829855 0.690346612967047 0.862933266208809
"issue_post:member:scikit-imageTRUE:year2015-issue_post:member:scikit-imageFALSE:year2015" -2.05602675306473 0.0397799375618473 0.149174765856927
"pr_post:member:scikit-imageTRUE:year2015-pr_post:member:scikit-imageFALSE:year2015" -0.546105434333679 0.58499346449063 0.800930056141877
"issue_reply:member:scikit-imageTRUE:year2015-issue_reply:member:scikit-imageFALSE:year2015" 0.0994696485185727 0.920765385334813 0.956639361386819
"pr_reply:member:scikit-imageTRUE:year2015-pr_reply:member:scikit-imageFALSE:year2015" 3.07221816857829 0.0021247436909464 0.0147808256761488
