"Estimate"	"Std..Error"	"df"	"t.value"	"Pr...t.."
"projectscikit-image:typepr_post:author_groupmember:year2011"	0.0649554273240399	0.0371086080308047	491700.350030025	1.75041400825703	0.0800475242073574
"projectscikit-learn:typepr_post:author_groupmember:year2011"	0.0623741510000574	0.017159608743898	497642.066008543	3.63494016273756	0.000278073154974319
"projectscipy:typepr_post:author_groupmember:year2011"	0.0261596200690504	0.045155888906366	489816.654065555	0.579318018150284	0.56237487635348
"projectmatplotlib:typeissue_reply:author_groupmember:year2011"	0.113714355996736	0.0144884108390404	502183.360791957	7.84864242600866	0.00000000000000421385659292842
"projectpandas:typeissue_reply:author_groupmember:year2011"	0.08321791611611	0.0110949010364812	506642.453596265	7.5005550606067	0.0000000000000636509789100828
"projectscikit-image:typeissue_reply:author_groupmember:year2011"	0.0700769708563922	0.0424332795168113	490232.365784134	1.6514625231507	0.0986448076588418
"projectscikit-learn:typeissue_reply:author_groupmember:year2011"	0.111172811871419	0.00908685719578623	507690.380163129	12.2344623092539	0.000000000000000000000000000000000205734380137303
"projectmatplotlib:typepr_reply:author_groupmember:year2011"	0.139587778793415	0.0110827748037587	506854.604506818	12.5950207655644	0.0000000000000000000000000000000000022774461079029
"projectnumpy:typepr_reply:author_groupmember:year2011"	0.0942947552724679	0.0110061552456844	506321.174299933	8.56745640667219	0.0000000000000000106085323614603
"projectpandas:typepr_reply:author_groupmember:year2011"	0.307627533279251	0.0204769587048315	495820.911184788	15.0231065908565	0.00000000000000000000000000000000000000000000000000531808424636947
"projectscikit-image:typepr_reply:author_groupmember:year2011"	0.231042326449909	0.0260993734246309	495088.348198308	8.85240893300015	0.000000000000000000859229599469022
"projectscikit-learn:typepr_reply:author_groupmember:year2011"	0.137457020006192	0.00539543450675907	445295.292566856	25.4765431466167	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000454700672695419
"projectscipy:typepr_reply:author_groupmember:year2011"	0.147336040595855	0.0141997292941648	499952.439103932	10.3759753121773	0.000000000000000000000000320826852869729
"projectmatplotlib:typeissue_post:author_groupnonmember:year2011"	0.0761776009245501	0.0241459776187312	421001.803451412	3.15487747596748	0.00160576813317032
"projectmayavi:typeissue_post:author_groupnonmember:year2011"	0.164715289591087	0.0516340650664894	391649.645664905	3.19005078099085	0.0014225899875525
"projectpandas:typeissue_post:author_groupnonmember:year2011"	0.121581076007841	0.0201193030844655	443554.03153969	6.04300633562778	0.0000000015138860831025
"projectscikit-image:typeissue_post:author_groupnonmember:year2011"	0.184997324926385	0.0863058483116076	488988.748670843	2.14350856338787	0.032072775985096
"projectscikit-learn:typeissue_post:author_groupnonmember:year2011"	0.116395705832044	0.0247732943966617	459497.195769064	4.69843469214692	0.00000262238701813435
"projectmatplotlib:typepr_post:author_groupnonmember:year2011"	0.0906089476198989	0.0185662184979657	507685.520378271	4.88031246803579	0.00000105949926096179
"projectmayavi:typepr_post:author_groupnonmember:year2011"	0.11114978448416	0.127869644413349	480480.602227801	0.869242930909071	0.384714704479098
"projectnumpy:typepr_post:author_groupnonmember:year2011"	0.0698699749772915	0.0239681199087277	494296.052056263	2.91512122116217	0.00355566365499335
"projectpandas:typepr_post:author_groupnonmember:year2011"	0.0865434948813682	0.0315635599163615	501580.947262033	2.74188003858547	0.00610908122684332
"projectscikit-image:typepr_post:author_groupnonmember:year2011"	0.0718392178073551	0.0285535613528919	502017.253768813	2.51594597673818	0.0118716471197205
"projectscikit-learn:typepr_post:author_groupnonmember:year2011"	0.0760143094373772	0.0180649493167044	490803.061382263	4.20783408271662	0.0000257875793430937
"projectscipy:typepr_post:author_groupnonmember:year2011"	0.134109661389092	0.0215693737287253	507672.14107599	6.21759644372473	0.000000000505218552405722
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2011"	0.161060841978278	0.0153572146273859	489396.99162941	10.4876337204446	0.0000000000000000000000000990847961216845
"projectmayavi:typeissue_reply:author_groupnonmember:year2011"	0.115261783976588	0.0346430179369202	463639.311155113	3.32712883694089	0.000877526133759986
"projectpandas:typeissue_reply:author_groupnonmember:year2011"	0.221251565293749	0.01755687666977	341062.140867	12.6019889217942	0.00000000000000000000000000000000000209775447636236
"projectscikit-image:typeissue_reply:author_groupnonmember:year2011"	0.0737272201521779	0.0333697447116356	492202.891690689	2.20940318211275	0.027147068571328
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2011"	0.142878050174502	0.015687585352079	352598.745719104	9.10771460156979	0.0000000000000000000845568417791438
"projectmatplotlib:typepr_reply:author_groupnonmember:year2011"	0.150698334662613	0.0153616957200413	503438.634916801	9.81000648684943	0.000000000000000000000102441699641397
"projectmayavi:typepr_reply:author_groupnonmember:year2011"	0.300902990708462	0.0769051432108634	327201.535426389	3.91265106786716	0.0000913068326481977
"projectnumpy:typepr_reply:author_groupnonmember:year2011"	0.165446589340024	0.0170860429133055	484200.104508351	9.68314256141691	0.000000000000000000000357265677975881
"projectpandas:typepr_reply:author_groupnonmember:year2011"	0.226437811290251	0.0414660021182097	502930.250139968	5.46080643715618	0.0000000474200026021541
"projectscikit-image:typepr_reply:author_groupnonmember:year2011"	0.184381008075991	0.019305939519852	507491.216317502	9.55048097433405	0.00000000000000000000129637233725831
"projectscikit-learn:typepr_reply:author_groupnonmember:year2011"	0.16054170389121	0.00866759699723142	472204.137555566	18.522054491284	0.000000000000000000000000000000000000000000000000000000000000000000000000000145967247409123
"projectscipy:typepr_reply:author_groupnonmember:year2011"	0.171305527287551	0.0122531509532339	494149.169384542	13.9805285955723	0.0000000000000000000000000000000000000000000209000100615255
"projectmatplotlib:typeissue_post:author_groupmember:year2012"	0.0682900335601079	0.0206806436951562	495774.149408991	3.30212321080232	0.000959626915591197
"projectnumpy:typeissue_post:author_groupmember:year2012"	0.0616973383365158	0.0132648531298168	506173.943530665	4.65118895269426	0.00000330109993891586
"projectpandas:typeissue_post:author_groupmember:year2012"	0.0382943926476784	0.00800441999655808	500729.697608382	4.78415583691824	0.00000171756207939458
"projectscikit-image:typeissue_post:author_groupmember:year2012"	0.0268726253277021	0.0463169427615063	490075.761557527	0.580189963445423	0.561786787873631
"projectscikit-learn:typeissue_post:author_groupmember:year2012"	0.0685380873751728	0.012650793516854	503429.231455936	5.41769077835815	0.0000000604012849736804
"projectmatplotlib:typepr_post:author_groupmember:year2012"	0.130044136554892	0.0109104907933502	506364.286253745	11.9191830155021	0.00000000000000000000000000000000949807503590588
"projectnumpy:typepr_post:author_groupmember:year2012"	0.0413044315092282	0.016326760707595	498753.076853228	2.52986077575168	0.0114110846673752
"projectpandas:typepr_post:author_groupmember:year2012"	0.0463875135941086	0.0129939531960366	504026.171666104	3.56993078967357	0.00035710873188134
"projectscikit-image:typepr_post:author_groupmember:year2012"	0.0259351378826772	0.0168661922901028	500868.862552564	1.53769964415123	0.12412270239309
"projectscikit-learn:typepr_post:author_groupmember:year2012"	0.0770433053875058	0.0120596929238233	504376.063012157	6.38849644631588	0.000000000167669792309143
"projectscipy:typepr_post:author_groupmember:year2012"	0.077848580052758	0.0195707480649273	495427.353637229	3.97780298404997	0.0000695648402440244
"projectmatplotlib:typeissue_reply:author_groupmember:year2012"	0.127168444797265	0.00723618673652632	497829.887081364	17.5739584158813	0.00000000000000000000000000000000000000000000000000000000000000000000409240421425247
"projectnumpy:typeissue_reply:author_groupmember:year2012"	0.078566200646858	0.0104172120318872	507456.225663507	7.54196040230013	0.0000000000000463722599218202
"projectpandas:typeissue_reply:author_groupmember:year2012"	0.0952360522521514	0.00625624169025569	467116.673748376	15.2225660336117	0.00000000000000000000000000000000000000000000000000025787453469848
"projectscikit-image:typeissue_reply:author_groupmember:year2012"	0.133015569745411	0.0196661340660152	497070.061477304	6.76368671640823	0.0000000000134671611313479
"projectscikit-learn:typeissue_reply:author_groupmember:year2012"	0.128525769610223	0.00508251254353453	422546.670654904	25.2878411040463	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000553906552724326
"projectmatplotlib:typepr_reply:author_groupmember:year2012"	0.14117958292757	0.00561042900145203	448450.164737235	25.1637767612836	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000124950673079193
"projectnumpy:typepr_reply:author_groupmember:year2012"	0.0959813602259051	0.00675881512001884	496221.995077886	14.2009151784044	0.000000000000000000000000000000000000000000000923137876542152
"projectpandas:typepr_reply:author_groupmember:year2012"	0.214352474887562	0.00855798059489937	506480.28431165	25.0470858762309	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000228206169575625
"projectscikit-image:typepr_reply:author_groupmember:year2012"	0.164781358251505	0.00851546958240631	505176.819194557	19.3508245971493	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000215093456334744
"projectscikit-learn:typepr_reply:author_groupmember:year2012"	0.158687674214442	0.00406449479394271	305962.278137556	39.0424104985774	0
"projectscipy:typepr_reply:author_groupmember:year2012"	0.156409817606731	0.00675559214958878	498980.686376498	23.1526436385376	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157969047875799
"projectmatplotlib:typeissue_post:author_groupnonmember:year2012"	0.0836055117837367	0.0149768530743249	392460.647455121	5.58231501429783	0.000000023749415274979
"projectmayavi:typeissue_post:author_groupnonmember:year2012"	0.109951270645442	0.0500040308623579	424102.415277566	2.19884814782424	0.0278892595753293
"projectnumpy:typeissue_post:author_groupnonmember:year2012"	0.0651096777596309	0.0250456503034821	467289.887694562	2.59964013593924	0.00933245006543126
"projectpandas:typeissue_post:author_groupnonmember:year2012"	0.0745527883943415	0.00996232914092035	330986.525050739	7.48346971273167	0.0000000000000725633370924017
"projectscikit-image:typeissue_post:author_groupnonmember:year2012"	0.0728850201688564	0.0385805215193329	449302.064914526	1.88916627610473	0.0588701953575326
"projectscikit-learn:typeissue_post:author_groupnonmember:year2012"	0.121810565380031	0.0176821788300056	372173.67867479	6.8888888949209	0.000000000005631851396532
"projectmatplotlib:typepr_post:author_groupnonmember:year2012"	0.0893480838967864	0.0153629068360302	476880.925783795	5.81583191582212	0.00000000603713780003269
"projectmayavi:typepr_post:author_groupnonmember:year2012"	0.148531418315509	0.0566592980456465	499077.262418933	2.62148355943004	0.00875506399700013
"projectnumpy:typepr_post:author_groupnonmember:year2012"	0.0572122393645877	0.0168943679469736	507646.677238039	3.38646817354517	0.000708038533801883
"projectpandas:typepr_post:author_groupnonmember:year2012"	0.0483875051733663	0.0190838056728783	456969.387931913	2.53552703285667	0.0112281565721936
"projectscikit-image:typepr_post:author_groupnonmember:year2012"	0.0789437636061715	0.0262938509442212	504074.293451338	3.00236598182746	0.00267903022683867
"projectscikit-learn:typepr_post:author_groupnonmember:year2012"	0.0908434410539325	0.0166240829405399	477121.561812265	5.46456856470559	0.000000046426519027236
"projectscipy:typepr_post:author_groupnonmember:year2012"	0.0798761510091558	0.0183917227596949	483065.189782186	4.34304888415363	0.0000140547419214271
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2012"	0.147725598663874	0.0115940274829983	343960.143973871	12.7415256588361	0.000000000000000000000000000000000000354334376084591
"projectmayavi:typeissue_reply:author_groupnonmember:year2012"	0.112395791380342	0.0289258046134166	445405.944219554	3.88565825160173	0.000102067738580593
"projectnumpy:typeissue_reply:author_groupnonmember:year2012"	0.137694253430538	0.0174658746339439	487238.77833856	7.88361626980518	0.00000000000000318691055745831
"projectpandas:typeissue_reply:author_groupnonmember:year2012"	0.190893878212635	0.00883985394253742	259849.977593908	21.5946869092546	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000248558482124853
"projectscikit-image:typeissue_reply:author_groupnonmember:year2012"	0.136017448112023	0.0336961148183824	437665.255066323	4.03659142441612	0.0000542426114797879
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2012"	0.182003770197305	0.0117461854569181	249508.849418082	15.4947128039862	0.00000000000000000000000000000000000000000000000000000399210002466625
"projectmatplotlib:typepr_reply:author_groupnonmember:year2012"	0.200101611452983	0.0107658009232967	441282.521064649	18.5867835452885	0.0000000000000000000000000000000000000000000000000000000000000000000000000000440017723791313
"projectmayavi:typepr_reply:author_groupnonmember:year2012"	0.280197795319619	0.040372656243664	507633.046323233	6.94028635689764	0.00000000000391771696139
"projectnumpy:typepr_reply:author_groupnonmember:year2012"	0.142974513057912	0.0104607617390393	495153.081280933	13.6676961606281	0.0000000000000000000000000000000000000000016117292223831
"projectpandas:typepr_reply:author_groupnonmember:year2012"	0.204345175706843	0.0201274976179711	493159.206524619	10.152537567531	0.00000000000000000000000324634502051659
"projectscikit-image:typepr_reply:author_groupnonmember:year2012"	0.114355350295708	0.0147825487539323	465739.862736056	7.7358344761277	0.0000000000000102931255496501
"projectscikit-learn:typepr_reply:author_groupnonmember:year2012"	0.16861910312981	0.00919384490713065	336615.839267113	18.3404337176746	0.00000000000000000000000000000000000000000000000000000000000000000000000000428341876496028
"projectscipy:typepr_reply:author_groupnonmember:year2012"	0.154708909675574	0.0106257446440177	478962.020306522	14.5598181453264	0.00000000000000000000000000000000000000000000000518040265475303
"projectmatplotlib:typeissue_post:author_groupmember:year2013"	0.081992959100161	0.0216554121834531	495601.015331069	3.78625714466021	0.000152951435378575
"projectnumpy:typeissue_post:author_groupmember:year2013"	0.0567672953373667	0.0157838930021454	498157.981750992	3.5965332082301	0.000322517598588144
"projectpandas:typeissue_post:author_groupmember:year2013"	0.068408459765447	0.00686943678817912	496025.279370474	9.95837968596841	0.0000000000000000000000232984691829383
"projectscikit-image:typeissue_post:author_groupmember:year2013"	0.035358057356552	0.0263086970736095	494282.080821304	1.34396839408744	0.178959224387462
"projectscikit-learn:typeissue_post:author_groupmember:year2013"	0.0648372232326024	0.0136187822014819	501885.143738834	4.76086791560169	0.00000192815797387422
"projectscipy:typeissue_post:author_groupmember:year2013"	0.0762159819465738	0.0207454846565717	494528.081511336	3.67385882799466	0.000238939955762684
"projectmatplotlib:typepr_post:author_groupmember:year2013"	0.0857605128339911	0.0110850252182292	506273.615084402	7.73660962836232	0.0000000000000102289725038159
"projectnumpy:typepr_post:author_groupmember:year2013"	0.0542555709568919	0.00964460027186817	507140.407332847	5.62548674154461	0.0000000185082660610912
"projectpandas:typepr_post:author_groupmember:year2013"	0.0670357985071028	0.00714703143701564	500551.237486211	9.37953038235057	0.00000000000000000000665296620686448
"projectscikit-image:typepr_post:author_groupmember:year2013"	0.0397536991207511	0.0151166302514058	502141.872229325	2.62979900014781	0.0085437969569947
"projectscikit-learn:typepr_post:author_groupmember:year2013"	0.0666388356082379	0.0109707840106313	506092.445478663	6.07420905777212	0.00000000124688624597961
"projectscipy:typepr_post:author_groupmember:year2013"	0.0819789670493486	0.0114085300557656	504531.956650297	7.18576071138264	0.000000000000669257529892694
"projectmatplotlib:typeissue_reply:author_groupmember:year2013"	0.123738036793998	0.00679232042660096	491162.947359161	18.2173438563646	0.0000000000000000000000000000000000000000000000000000000000000000000000000397770167752982
"projectnumpy:typeissue_reply:author_groupmember:year2013"	0.0787540289193328	0.00607510105428285	487131.485151735	12.9634105203587	0.0000000000000000000000000000000000000200191192625882
"projectpandas:typeissue_reply:author_groupmember:year2013"	0.0988473879181268	0.00354531082758695	234352.274869604	27.8811626752077	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000860443997548156
"projectscikit-image:typeissue_reply:author_groupmember:year2013"	0.0813459804989433	0.0111665602854722	507275.36342647	7.28478407131113	0.000000000000322650097083309
"projectscikit-learn:typeissue_reply:author_groupmember:year2013"	0.114947863294566	0.00494897141418468	413262.430969601	23.2266169420788	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000292525269484511
"projectscipy:typeissue_reply:author_groupmember:year2013"	0.0972863574348323	0.00637527928264567	493000.999210344	15.259936564608	0.000000000000000000000000000000000000000000000000000145360483917041
"projectmatplotlib:typepr_reply:author_groupmember:year2013"	0.143626898764244	0.0052775787135762	427679.10135503	27.2145441231931	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000602499601637715
"projectnumpy:typepr_reply:author_groupmember:year2013"	0.124347201167374	0.0049343783079291	431130.252908036	25.2001758696853	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504113247888955
"projectpandas:typepr_reply:author_groupmember:year2013"	0.115892260106719	0.00364044220908396	249472.149247909	31.8346655297905	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000600196775165762
"projectscikit-image:typepr_reply:author_groupmember:year2013"	0.148585118943563	0.00673401731943167	470476.338625244	22.0648554785871	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000780549237848428
"projectscikit-learn:typepr_reply:author_groupmember:year2013"	0.152530417927792	0.00399441596374015	297018.785710982	38.1859123617588	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000287896004356861
"projectscipy:typepr_reply:author_groupmember:year2013"	0.180367272821449	0.00515288248932194	446679.225184628	35.0031799085686	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000466215503956812
"projectmatplotlib:typeissue_post:author_groupnonmember:year2013"	0.0895236228408032	0.0128672194402822	380710.292642827	6.95749561560594	0.00000000000346929919741056
"projectmayavi:typeissue_post:author_groupnonmember:year2013"	0.091241750705894	0.0424529549733766	414097.714736187	2.14924381030989	0.031615655770649
"projectnumpy:typeissue_post:author_groupnonmember:year2013"	0.0788871684246322	0.0123578176884463	431575.094998969	6.38358409336189	0.000000000173165091956145
"projectpandas:typeissue_post:author_groupnonmember:year2013"	0.0543256892576538	0.00891167657654689	314471.843006096	6.09601221397825	0.00000000108872913130899
"projectscikit-image:typeissue_post:author_groupnonmember:year2013"	0.0903538600131286	0.0302417695574462	464018.998344249	2.9877173636118	0.00281084042369545
"projectscikit-learn:typeissue_post:author_groupnonmember:year2013"	0.0848591027547754	0.0145137603029051	305807.185235657	5.84680337719162	0.00000000501615867872034
"projectscipy:typeissue_post:author_groupnonmember:year2013"	0.066136408955895	0.0170135457684334	377983.858506548	3.88727957452604	0.000101391266739299
"projectmatplotlib:typepr_post:author_groupnonmember:year2013"	0.0572401700718278	0.0143093108391459	457262.683760091	4.0002045322292	0.0000632977057632584
"projectmayavi:typepr_post:author_groupnonmember:year2013"	0.0416017266979625	0.0660663303347121	491130.252488353	0.629696344373836	0.528893567696819
"projectnumpy:typepr_post:author_groupnonmember:year2013"	0.0557213918807482	0.0155715363554376	477399.819856598	3.57841324124002	0.000345720790540015
"projectpandas:typepr_post:author_groupnonmember:year2013"	0.0591630973722865	0.0135384312247654	488967.125390227	4.37001129525713	0.0000124265659644375
"projectscikit-image:typepr_post:author_groupnonmember:year2013"	0.0747480247364599	0.0224267660549208	493823.393892604	3.33298276503219	0.000859265744112275
"projectscikit-learn:typepr_post:author_groupnonmember:year2013"	0.074987344977209	0.0140951732031804	469079.332879127	5.32007261608455	0.000000103773222124047
"projectscipy:typepr_post:author_groupnonmember:year2013"	0.0558824953310156	0.0154605725755855	473932.218673865	3.61451654250258	0.000300939748778661
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2013"	0.146449511712608	0.0106076341116509	319360.637641514	13.8060485656981	0.000000000000000000000000000000000000000000241167070818459
"projectmayavi:typeissue_reply:author_groupnonmember:year2013"	0.14898240184371	0.0307121281900944	473568.853085749	4.85093058096055	0.00000122922484317157
"projectnumpy:typeissue_reply:author_groupnonmember:year2013"	0.153577126844623	0.00871932866528595	335674.352629431	17.6134118508522	0.00000000000000000000000000000000000000000000000000000000000000000000208898802581613
"projectpandas:typeissue_reply:author_groupnonmember:year2013"	0.181662662579248	0.00645393515538782	222806.089264365	28.147581003753	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000518918784576078
"projectscikit-image:typeissue_reply:author_groupnonmember:year2013"	0.142824182201431	0.0224787742138741	338706.440065456	6.35373534350813	0.000000000210413601906073
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2013"	0.145650209090616	0.0105245941476382	252782.880044644	13.8390333201876	0.000000000000000000000000000000000000000000153715461222778
"projectscipy:typeissue_reply:author_groupnonmember:year2013"	0.129177636557608	0.0113678767635895	327107.150300467	11.3633917084107	0.00000000000000000000000000000644539343341749
"projectmatplotlib:typepr_reply:author_groupnonmember:year2013"	0.148582456700511	0.0104008277253569	364555.968761342	14.2856377034563	0.000000000000000000000000000000000000000000000276802506172037
"projectmayavi:typepr_reply:author_groupnonmember:year2013"	0.295873851387738	0.0453449584533174	498651.187552714	6.52495583808595	0.0000000000680862911229855
"projectnumpy:typepr_reply:author_groupnonmember:year2013"	0.137642949344083	0.0101546860819412	428570.418103123	13.5546237700901	0.00000000000000000000000000000000000000000758877725967203
"projectpandas:typepr_reply:author_groupnonmember:year2013"	0.160299645939721	0.00812828931604764	380961.280363389	19.7212032823736	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000156682964511314
"projectscikit-image:typepr_reply:author_groupnonmember:year2013"	0.151480438390846	0.0124030084844244	393119.939413144	12.2132012229996	0.000000000000000000000000000000000268097828407664
"projectscikit-learn:typepr_reply:author_groupnonmember:year2013"	0.173151076628806	0.00816953514299253	350881.025972798	21.1947281697328	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123393661117923
"projectscipy:typepr_reply:author_groupnonmember:year2013"	0.15351304308623	0.0105332741086818	454801.868067784	14.5741050220748	0.00000000000000000000000000000000000000000000000420868062337572
"projectmatplotlib:typeissue_post:author_groupmember:year2014"	0.0862542927237227	0.0171229944779917	498714.828033144	5.03733694679314	0.000000472217597787849
"projectnumpy:typeissue_post:author_groupmember:year2014"	0.0825131623753951	0.0196416605394516	495365.234911143	4.20092599653994	0.0000265871907803351
"projectpandas:typeissue_post:author_groupmember:year2014"	0.0663953219696922	0.00726063510206785	501712.356690528	9.14456119007862	0.0000000000000000000600863802002747
"projectscikit-image:typeissue_post:author_groupmember:year2014"	0.0193225787253075	0.0263841151119368	493565.364175676	0.732356519948835	0.463951337767049
"projectscikit-learn:typeissue_post:author_groupmember:year2014"	0.0628411976765398	0.0159840521946212	498833.638481969	3.93149352313092	0.0000844311597946098
"projectscipy:typeissue_post:author_groupmember:year2014"	0.0773457352850101	0.0166471493847048	497712.48631614	4.64618497122844	0.00000338216210157232
"projectmatplotlib:typepr_post:author_groupmember:year2014"	0.0880637845966772	0.0105608128665875	506796.356683009	8.33873165912208	0.0000000000000000752760290831721
"projectmayavi:typepr_post:author_groupmember:year2014"	-0.0382056203078497	0.0546132589322386	505502.715895276	-0.699566754572426	0.484198232549649
"projectnumpy:typepr_post:author_groupmember:year2014"	0.0694150869418948	0.00993275939688265	506652.141103039	6.98849978825424	0.00000000000278181566859467
"projectpandas:typepr_post:author_groupmember:year2014"	0.0650979095901444	0.00692904443148883	497215.076295931	9.39493320237765	0.00000000000000000000574839019349524
"projectscikit-image:typepr_post:author_groupmember:year2014"	0.0549423063659599	0.0148090245210259	501857.482878355	3.71005573580844	0.000207235958518296
"projectscikit-learn:typepr_post:author_groupmember:year2014"	0.0598827075254883	0.0109550513264139	505999.455111741	5.46621880092011	0.0000000459953034992879
"projectscipy:typepr_post:author_groupmember:year2014"	0.0748380140828165	0.0104144026159201	506019.57145034	7.18601122338161	0.000000000000668028816700324
"projectmatplotlib:typeissue_reply:author_groupmember:year2014"	0.109289703471828	0.00535079511170064	441886.994289338	20.4249464220454	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110799420982804
"projectmayavi:typeissue_reply:author_groupmember:year2014"	-0.0398425023091701	0.0449935651834092	507484.896598161	-0.885515565320471	0.375879047913262
"projectnumpy:typeissue_reply:author_groupmember:year2014"	0.0775706471736279	0.00503779331642262	441248.087814275	15.3977430794464	0.0000000000000000000000000000000000000000000000000000175011642307857
