"t_stats" "p_value" "p_val_adjusted"
"pr_reply:nonmember:mayaviTRUE:year2016-pr_reply:nonmember:mayaviFALSE:year2016" 0.432495508945835 0.665381315609876 0.813243830189848
"issue_post:member:mayaviTRUE:year2018-issue_post:member:mayaviFALSE:year2018" -2.42796177366014 0.0151839435700205 0.0772483129124793
"pr_post:member:mayaviTRUE:year2018-pr_post:member:mayaviFALSE:year2018" -1.60339294573362 0.108847927487111 0.282490281200445
"issue_reply:member:mayaviTRUE:year2018-issue_reply:member:mayaviFALSE:year2018" -2.36434535953815 0.0180619661606691 0.0859760117749765
"pr_reply:member:mayaviTRUE:year2018-pr_reply:member:mayaviFALSE:year2018" -1.05108644815085 0.293218887601528 0.518856079996016
"issue_post:nonmember:mayaviTRUE:year2018-issue_post:nonmember:mayaviFALSE:year2018" -0.381614398181584 0.702747402886944 0.838763029252159
"pr_post:nonmember:mayaviTRUE:year2018-pr_post:nonmember:mayaviFALSE:year2018" -1.35837606656445 0.174344384619872 0.385642198588521
"issue_reply:nonmember:mayaviTRUE:year2018-issue_reply:nonmember:mayaviFALSE:year2018" -0.532947581008224 0.594069866854509 0.770809889317844
"pr_reply:nonmember:mayaviTRUE:year2018-pr_reply:nonmember:mayaviFALSE:year2018" 0.683301044765035 0.494416634139719 0.698706840607172
"pr_post:nonmember:numpyTRUE:year2010-pr_post:nonmember:numpyFALSE:year2010" 0.8233718958705 0.410296539952395 0.623099596121734
"pr_reply:nonmember:numpyTRUE:year2010-pr_reply:nonmember:numpyFALSE:year2010" -1.36165264651229 0.17330753211977 0.385642198588521
"pr_post:member:numpyTRUE:year2011-pr_post:member:numpyFALSE:year2011" -1.00331677122175 0.31570804669986 0.533166701273208
"pr_reply:member:numpyTRUE:year2011-pr_reply:member:numpyFALSE:year2011" -1.87795175291132 0.0603877656004881 0.186195610601505
"pr_post:nonmember:numpyTRUE:year2011-pr_post:nonmember:numpyFALSE:year2011" 0.279759665844319 0.779661898479489 0.888858242804348
"pr_reply:nonmember:numpyTRUE:year2011-pr_reply:nonmember:numpyFALSE:year2011" -0.193347415396483 0.846686894718642 0.911644354895469
"issue_post:member:numpyTRUE:year2012-issue_post:member:numpyFALSE:year2012" -2.6154869304075 0.00891003311258443 0.0566622418253416
"pr_post:member:numpyTRUE:year2012-pr_post:member:numpyFALSE:year2012" -3.86134635369058 0.000112763916024106 0.00152983046072703
"issue_reply:member:numpyTRUE:year2012-issue_reply:member:numpyFALSE:year2012" -3.76283130121307 0.000168000532643875 0.00207200656927446
"pr_reply:member:numpyTRUE:year2012-pr_reply:member:numpyFALSE:year2012" -5.77366724055096 0.00000000775645458972463 0.00000039460962725224
"issue_post:nonmember:numpyTRUE:year2012-issue_post:nonmember:numpyFALSE:year2012" -2.69765812966295 0.00698291115399363 0.0473674139945901
"pr_post:nonmember:numpyTRUE:year2012-pr_post:nonmember:numpyFALSE:year2012" -1.90065478169778 0.0573472449977008 0.179540990108186
"issue_reply:nonmember:numpyTRUE:year2012-issue_reply:nonmember:numpyFALSE:year2012" -3.73358460335196 0.000188773742793913 0.00225973274462125
"pr_reply:nonmember:numpyTRUE:year2012-pr_reply:nonmember:numpyFALSE:year2012" -2.4020142492567 0.0163050732888299 0.0819279608463429
"issue_post:member:numpyTRUE:year2013-issue_post:member:numpyFALSE:year2013" -0.364766499748923 0.7152857139071 0.851231829123361
"pr_post:member:numpyTRUE:year2013-pr_post:member:numpyFALSE:year2013" -2.38772944542446 0.0169528168687862 0.0838853488077354
"issue_reply:member:numpyTRUE:year2013-issue_reply:member:numpyFALSE:year2013" -3.06009314312667 0.00221268166028854 0.0187616965778632
"pr_reply:member:numpyTRUE:year2013-pr_reply:member:numpyFALSE:year2013" 0.568036510717084 0.570010176654327 0.760636530814134
"issue_post:nonmember:numpyTRUE:year2013-issue_post:nonmember:numpyFALSE:year2013" -2.84098958319992 0.00449737813949169 0.0352006327456369
"pr_post:nonmember:numpyTRUE:year2013-pr_post:nonmember:numpyFALSE:year2013" 0.698477475064927 0.484878639738998 0.692440724118498
"issue_reply:nonmember:numpyTRUE:year2013-issue_reply:nonmember:numpyFALSE:year2013" -2.575875428891 0.00999866615805201 0.0590592834586317
"pr_reply:nonmember:numpyTRUE:year2013-pr_reply:nonmember:numpyFALSE:year2013" -0.595890855970311 0.551248142241724 0.740645385631877
"issue_post:member:numpyTRUE:year2014-issue_post:member:numpyFALSE:year2014" -1.21121461152962 0.225813164210409 0.429467092680544
"pr_post:member:numpyTRUE:year2014-pr_post:member:numpyFALSE:year2014" -0.538454066015808 0.590263608869605 0.770809889317844
"issue_reply:member:numpyTRUE:year2014-issue_reply:member:numpyFALSE:year2014" -4.09142691805469 0.0000428727056929201 0.000727049634042437
"pr_reply:member:numpyTRUE:year2014-pr_reply:member:numpyFALSE:year2014" 0.046529584210446 0.962888154825284 0.971322348907352
"issue_post:nonmember:numpyTRUE:year2014-issue_post:nonmember:numpyFALSE:year2014" -2.09676754308134 0.0360141580807862 0.135720021656296
"pr_post:nonmember:numpyTRUE:year2014-pr_post:nonmember:numpyFALSE:year2014" -1.86129787012883 0.0627021237849048 0.191877927672603
"issue_reply:nonmember:numpyTRUE:year2014-issue_reply:nonmember:numpyFALSE:year2014" -2.1455018630748 0.0319127426226724 0.126101808227453
"pr_reply:nonmember:numpyTRUE:year2014-pr_reply:nonmember:numpyFALSE:year2014" -1.0909601062084 0.275290437095369 0.495766406627501
"issue_post:member:numpyTRUE:year2015-issue_post:member:numpyFALSE:year2015" -1.27586674820435 0.202002627253322 0.409030195483094
"pr_post:member:numpyTRUE:year2015-pr_post:member:numpyFALSE:year2015" -0.311471040990455 0.755442554680051 0.869430132961505
"issue_reply:member:numpyTRUE:year2015-issue_reply:member:numpyFALSE:year2015" 0.760508604172455 0.446950628132464 0.654348581474507
"pr_reply:member:numpyTRUE:year2015-pr_reply:member:numpyFALSE:year2015" 1.75876162845148 0.0786180047727723 0.223068959363075
"issue_post:nonmember:numpyTRUE:year2015-issue_post:nonmember:numpyFALSE:year2015" -1.7751387916175 0.0758749732207131 0.220579386434502
