"Estimate"	"Std..Error"	"df"	"t.value"	"Pr...t.."
"projectscikit-image:typeissue_reply:author_groupmember:year2011"	0.268887212935117	0.082779329775942	492923.419419552	3.24824100005293	0.0011612863828255
"projectscikit-learn:typeissue_reply:author_groupmember:year2011"	0.204451000439152	0.0175809247520001	504693.853146009	11.6291380188003	0.000000000000000000000000000000295747541696908
"projectmatplotlib:typepr_reply:author_groupmember:year2011"	0.219465048108304	0.0214660929383879	504878.116454693	10.2238003319102	0.00000000000000000000000155994408315072
"projectnumpy:typepr_reply:author_groupmember:year2011"	0.221347679785781	0.021334276443531	506802.381211884	10.3752138194918	0.000000000000000000000000323368696654752
"projectpandas:typepr_reply:author_groupmember:year2011"	0.323617089286272	0.0398837819751975	500363.178803276	8.11400206448625	0.000000000000000490886943175665
"projectscikit-image:typepr_reply:author_groupmember:year2011"	0.334156885000327	0.0508322633587355	501416.283418844	6.57371643363786	0.0000000000491224590444501
"projectscikit-learn:typepr_reply:author_groupmember:year2011"	0.272868779543256	0.0102689684287868	377692.838725561	26.572170460504	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000198182843322143
"projectscipy:typepr_reply:author_groupmember:year2011"	0.274115833799016	0.0276300001844592	502462.716789858	9.92094940170123	0.0000000000000000000000339193823541059
"projectmatplotlib:typeissue_post:author_groupnonmember:year2011"	-0.00846706739930248	0.0458816232731624	406038.180860714	-0.184541583214976	0.85358870076531
"projectmayavi:typeissue_post:author_groupnonmember:year2011"	-0.00359289724951899	0.0978158937518096	383723.762227589	-0.036731221396753	0.970699333465718
"projectpandas:typeissue_post:author_groupnonmember:year2011"	0.0830299895939462	0.0381794785439826	348732.139140543	2.1747282247005	0.0296511582688641
"projectscikit-image:typeissue_post:author_groupnonmember:year2011"	0.096537052840615	0.168413815202532	491580.198054193	0.573213383501353	0.566500485870383
"projectscikit-learn:typeissue_post:author_groupnonmember:year2011"	0.0929652339831002	0.0472027517749379	404484.905318718	1.96948759314621	0.0488978072554011
"projectmatplotlib:typepr_post:author_groupnonmember:year2011"	0.0867686780555596	0.0358819383392586	498349.99895111	2.4181714275069	0.015599082198251
"projectmayavi:typepr_post:author_groupnonmember:year2011"	-0.1757208263499	0.244417020950188	432829.899735422	-0.718938581555297	0.472179151347747
"projectnumpy:typepr_post:author_groupnonmember:year2011"	0.141297591534276	0.0459808773148221	453469.588190841	3.07296423612882	0.00211956452211434
"projectpandas:typepr_post:author_groupnonmember:year2011"	0.189359981242732	0.0607958761175819	493474.37807093	3.1146846354595	0.00184152210974379
"projectscikit-image:typepr_post:author_groupnonmember:year2011"	0.144333840873833	0.0547642769984628	429383.729443962	2.63554727250182	0.00840047422437748
"projectscikit-learn:typepr_post:author_groupnonmember:year2011"	0.155408199647868	0.0346584295799268	464356.709673078	4.48399427012342	0.00000732761340580748
"projectscipy:typepr_post:author_groupnonmember:year2011"	0.207698059110802	0.041684408331189	501190.290452155	4.98263181428915	0.000000627460506686782
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2011"	0.172006054264085	0.0294544649631466	463880.34486033	5.83972767725704	0.0000000052320897344567
"projectmayavi:typeissue_reply:author_groupnonmember:year2011"	0.0430090536856988	0.0657276797792094	311232.878836256	0.654352227709446	0.512885388238989
"projectpandas:typeissue_reply:author_groupnonmember:year2011"	0.250409424018292	0.0327741324668842	207043.308706412	7.64045926375967	0.0000000000000217371003152029
"projectscikit-image:typeissue_reply:author_groupnonmember:year2011"	0.141713501339422	0.0650539670358452	497199.097717951	2.17839907074901	0.0293768071347862
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2011"	0.193172987726114	0.0292647619792665	187061.903885975	6.6008733596731	0.000000000040982809837132
"projectmatplotlib:typepr_reply:author_groupnonmember:year2011"	0.242524165280562	0.029509368338099	446373.935277714	8.21854817432482	0.000000000000000206523957353029
"projectmayavi:typepr_reply:author_groupnonmember:year2011"	0.399568504031542	0.144030049055582	272915.650793591	2.77420237409866	0.00553410019246893
"projectnumpy:typepr_reply:author_groupnonmember:year2011"	0.28732011641351	0.0325882492827045	362528.092319136	8.81667848803399	0.00000000000000000118410058513119
"projectpandas:typepr_reply:author_groupnonmember:year2011"	0.351408009814295	0.0805130880266047	507477.709617757	4.36460727600183	0.0000127376457258685
"projectscikit-image:typepr_reply:author_groupnonmember:year2011"	0.275305287961058	0.0373123826561122	495985.502149994	7.37838938076927	0.000000000000160464065546896
"projectscikit-learn:typepr_reply:author_groupnonmember:year2011"	0.284092106965124	0.0165057577741768	350877.510123722	17.2116973271948	0.0000000000000000000000000000000000000000000000000000000000000000023106764282713
"projectscipy:typepr_reply:author_groupnonmember:year2011"	0.285217577938328	0.0234645604074817	422022.553024444	12.1552491495807	0.000000000000000000000000000000000545070909826837
"projectmatplotlib:typeissue_post:author_groupmember:year2012"	-0.0322059357402437	0.040280470277287	500433.561487545	-0.799542197957002	0.423976468002337
"projectnumpy:typeissue_post:author_groupmember:year2012"	-0.029801493265749	0.0256776659949506	497217.766860867	-1.16059977069603	0.24580525596399
"projectpandas:typeissue_post:author_groupmember:year2012"	0.0408752706410529	0.015383852946994	455007.708973458	2.65702426966061	0.00788365190123775
"projectscikit-image:typeissue_post:author_groupmember:year2012"	-0.137442356498755	0.0903574322295451	492932.672797014	-1.52109630726994	0.128236312453728
"projectscikit-learn:typeissue_post:author_groupmember:year2012"	0.0930002279473909	0.0245761850038773	506637.016783701	3.78416047619753	0.000154246028764424
"projectmatplotlib:typepr_post:author_groupmember:year2012"	0.126185786600853	0.0211530548110075	507379.771631449	5.96536943378926	0.00000000244241962261923
"projectnumpy:typepr_post:author_groupmember:year2012"	-0.00247096542195352	0.0317722094700382	503214.08216863	-0.0777712807251788	0.938010022818417
"projectpandas:typepr_post:author_groupmember:year2012"	0.0445172016287957	0.0252244991488946	507670.034619386	1.76483986326232	0.0775912840852226
"projectscikit-image:typepr_post:author_groupmember:year2012"	0.0445516192433963	0.0327858031931267	506357.64093538	1.35886923315443	0.174188635064249
"projectscikit-learn:typepr_post:author_groupmember:year2012"	0.152361049223525	0.0234169737929019	507179.873952127	6.50643633848657	0.0000000000770256816246956
"projectscipy:typepr_post:author_groupmember:year2012"	0.112830081780385	0.0381293474476123	498552.240470735	2.95914011996683	0.00308513288601157
"projectmatplotlib:typeissue_reply:author_groupmember:year2012"	0.168052671730707	0.0139052970551542	461141.303577757	12.0855146829399	0.0000000000000000000000000000000012746407544112
"projectnumpy:typeissue_reply:author_groupmember:year2012"	0.0979238381010998	0.0200832083177023	465132.240247525	4.87590610782964	0.00000108345754156435
"projectpandas:typeissue_reply:author_groupmember:year2012"	0.152822225491121	0.0119241117091807	366008.14073191	12.8162356423967	0.000000000000000000000000000000000000135505893605285
"projectscikit-image:typeissue_reply:author_groupmember:year2012"	0.184350941285849	0.0382855449591563	502506.90330415	4.81515782216285	0.0000014712627872115
"projectscikit-learn:typeissue_reply:author_groupmember:year2012"	0.203875601486278	0.00964139673681399	344471.932159308	21.1458574988222	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000348493445607877
"projectmatplotlib:typepr_reply:author_groupmember:year2012"	0.242462262749165	0.0106698039989124	352858.483450572	22.7241533934344	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003125054238641
"projectnumpy:typepr_reply:author_groupmember:year2012"	0.182532845656793	0.0129937723316506	473374.322770456	14.0477177064411	0.00000000000000000000000000000000000000000000812264060484101
"projectpandas:typepr_reply:author_groupmember:year2012"	0.24767660917423	0.0165136208895132	491288.555165106	14.9983223444057	0.0000000000000000000000000000000000000000000000000077279739984173
"projectscikit-image:typepr_reply:author_groupmember:year2012"	0.279106586895503	0.0164091913367507	480208.576427375	17.009161583143	0.0000000000000000000000000000000000000000000000000000000000000000733846845789054
"projectscikit-learn:typepr_reply:author_groupmember:year2012"	0.279092108947521	0.0075831528360334	203661.68731698	36.8042310345296	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000149242584382589
"projectscipy:typepr_reply:author_groupmember:year2012"	0.252584661189655	0.0130061733892158	487169.226672796	19.4203670542397	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000558684632337286
"projectmatplotlib:typeissue_post:author_groupnonmember:year2012"	0.0793357366765823	0.0283533253919325	374008.742265787	2.79811047134373	0.00514051568080056
"projectmayavi:typeissue_post:author_groupnonmember:year2012"	0.00327517607918407	0.0952098053899529	433891.659876168	0.0343995669959608	0.972558544579685
"projectnumpy:typeissue_post:author_groupnonmember:year2012"	-0.0470782201632897	0.0478746839086321	449829.035464917	-0.983363571718564	0.325429061285738
"projectpandas:typeissue_post:author_groupnonmember:year2012"	0.0812056382673326	0.0186797268763137	277070.909284891	4.34726047147418	0.0000137897525345885
"projectscikit-image:typeissue_post:author_groupnonmember:year2012"	-0.102628449321421	0.073623277320109	444206.429757661	-1.39396741162716	0.163328143044632
"projectscikit-learn:typeissue_post:author_groupnonmember:year2012"	-0.0243916946753359	0.0333752108023299	344322.166366002	-0.730832677576169	0.464881858429037
"projectmatplotlib:typepr_post:author_groupnonmember:year2012"	0.121247018858764	0.0293995734942352	449369.26151068	4.12410808893328	0.0000372240906169809
"projectmayavi:typepr_post:author_groupnonmember:year2012"	-0.0219380531050814	0.108999097157191	484965.303488358	-0.201268209345293	0.840488943576251
"projectnumpy:typepr_post:author_groupnonmember:year2012"	0.0480686769129343	0.0326460973637361	499264.371426066	1.47241725028762	0.140908868060782
"projectpandas:typepr_post:author_groupnonmember:year2012"	0.112299846825495	0.0363662911171878	407533.928529423	3.08802034454424	0.00201508208964433
"projectscikit-image:typepr_post:author_groupnonmember:year2012"	0.131302143975733	0.0506395315729788	485680.314828297	2.59287832839662	0.00951792878235412
"projectscikit-learn:typepr_post:author_groupnonmember:year2012"	0.199309420778384	0.0317382950616402	407319.548375148	6.27977717112079	0.000000000339398650985875
"projectscipy:typepr_post:author_groupnonmember:year2012"	0.0988853924128413	0.035229319584829	454154.574926308	2.80690611054052	0.00500219485033076
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2012"	0.218109273031899	0.0217256898603009	255514.29815109	10.0392334804727	0.000000000000000000000010351079795941
"projectmayavi:typeissue_reply:author_groupnonmember:year2012"	0.0936738383958702	0.0547252183103461	288798.108498704	1.71171246617322	0.0869507437960045
"projectnumpy:typeissue_reply:author_groupnonmember:year2012"	0.115196579642897	0.0334492520995543	446922.610988853	3.44392093730646	0.000573395873288749
"projectpandas:typeissue_reply:author_groupnonmember:year2012"	0.247893040846551	0.0163262923404415	161633.646246853	15.1836703445828	0.000000000000000000000000000000000000000000000000000492852711697853
"projectscikit-image:typeissue_reply:author_groupnonmember:year2012"	0.17425798856036	0.0638884020279241	343583.298098544	2.72753712769644	0.00638123158404284
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2012"	0.215482809390465	0.0216035917696887	135438.157300951	9.97439739130799	0.0000000000000000000000201004849704305
"projectmatplotlib:typepr_reply:author_groupnonmember:year2012"	0.274664648932392	0.0204062071116771	324167.004611639	13.4598579456356	0.0000000000000000000000000000000000000000276415156103271
"projectmayavi:typepr_reply:author_groupnonmember:year2012"	0.255351483174533	0.0780847318735156	503686.950844035	3.27018454245525	0.00107484555687133
"projectnumpy:typepr_reply:author_groupnonmember:year2012"	0.218879051118962	0.0200369869489536	416148.114402003	10.923750745388	0.000000000000000000000000000895283747867643
"projectpandas:typepr_reply:author_groupnonmember:year2012"	0.275778575151845	0.0385872319662876	447696.556875938	7.14688670575759	0.000000000000889025176302914
"projectscikit-image:typepr_reply:author_groupnonmember:year2012"	0.227398429096188	0.0280831295065689	327096.899767556	8.0973322094675	0.000000000000000563679815113417
"projectscikit-learn:typepr_reply:author_groupnonmember:year2012"	0.259473050461084	0.0170795371113968	151429.893789368	15.1920423117289	0.000000000000000000000000000000000000000000000000000436279129296074
"projectscipy:typepr_reply:author_groupnonmember:year2012"	0.262332130469883	0.0202678913615668	378870.371463277	12.9432374483383	0.0000000000000000000000000000000000000261436804104139
"projectmatplotlib:typeissue_post:author_groupmember:year2013"	-0.0759061355429844	0.0421786175968372	500695.728749624	-1.79963545198495	0.0719188211586203
"projectnumpy:typeissue_post:author_groupmember:year2013"	0.049365516041973	0.030729609283904	500777.499398407	1.60644789153991	0.108176165903879
"projectpandas:typeissue_post:author_groupmember:year2013"	0.0809373639103701	0.0132029151867448	470369.131372436	6.13026462456018	0.000000000878023681110662
"projectscikit-image:typeissue_post:author_groupmember:year2013"	0.0117100944908704	0.0512570819655403	499948.609654691	0.228458079192704	0.819290235782851
"projectscikit-learn:typeissue_post:author_groupmember:year2013"	0.0543471644796709	0.026475339542024	505335.743181921	2.05274664724908	0.0400976691735856
"projectscipy:typeissue_post:author_groupmember:year2013"	-0.012163612978607	0.0404296564176053	497180.267973006	-0.300858677921149	0.763522387271767
"projectmatplotlib:typepr_post:author_groupmember:year2013"	0.0760734068791047	0.0214920824873632	507372.070823529	3.53960147527975	0.000400767500689309
"projectnumpy:typepr_post:author_groupmember:year2013"	0.0392693921234395	0.0186937665619927	507588.8047735	2.10066772756649	0.0356706361227517
"projectpandas:typepr_post:author_groupmember:year2013"	0.058305111508656	0.013758816743722	482797.136246938	4.23765448691363	0.0000225908839828557
"projectscikit-image:typepr_post:author_groupmember:year2013"	0.0800492425349056	0.0293690722606925	507195.12166603	2.72563061660083	0.00641809792016137
"projectscikit-learn:typepr_post:author_groupmember:year2013"	0.151793469821454	0.0212791073594183	507691.791629471	7.13345100701646	0.000000000000980129109454284
"projectscipy:typepr_post:author_groupmember:year2013"	0.0711032035761886	0.0221554915186973	506770.8345757	3.2092812527397	0.00133075537198489
"projectmatplotlib:typeissue_reply:author_groupmember:year2013"	0.146589133852844	0.0130282320616834	445626.912237259	11.251652039878	0.0000000000000000000000000000229379397598188
"projectnumpy:typeissue_reply:author_groupmember:year2013"	0.122991820169381	0.0116615252765051	468837.323603065	10.5468038916983	0.000000000000000000000000052908588807096
"projectpandas:typeissue_reply:author_groupmember:year2013"	0.150464300429419	0.00653491483605515	141888.380758104	23.0246765572615	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000433262233198023
"projectscikit-image:typeissue_reply:author_groupmember:year2013"	0.149864099246777	0.021613184768916	502613.284574497	6.93392023660995	0.00000000000409825829804635
"projectscikit-learn:typeissue_reply:author_groupmember:year2013"	0.175407656873238	0.00937711357819682	334196.527552684	18.705932844952	0.00000000000000000000000000000000000000000000000000000000000000000000000000000485619808015517
"projectscipy:typeissue_reply:author_groupmember:year2013"	0.133814877904949	0.0122536388803791	477261.904564351	10.9204195758713	0.000000000000000000000000000927693756282924
"projectmatplotlib:typepr_reply:author_groupmember:year2013"	0.192208536411474	0.0100065569598725	323963.696479521	19.2082588628889	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000350814716091492
"projectnumpy:typepr_reply:author_groupmember:year2013"	0.228605692665879	0.00938380215150647	382875.110682947	24.3617340790991	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000548299013292973
"projectpandas:typepr_reply:author_groupmember:year2013"	0.172610623278556	0.00672939628861763	154062.243886208	25.6502390222607	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000848394126166312
"projectscikit-image:typepr_reply:author_groupmember:year2013"	0.262381186688632	0.0128322548986269	356299.770783271	20.4470055155082	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000722483065791121
"projectscikit-learn:typepr_reply:author_groupmember:year2013"	0.256057681676098	0.0074430100760639	196571.148473147	34.4024365222288	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000137124402088485
"projectscipy:typepr_reply:author_groupmember:year2013"	0.273654405776264	0.00982219540512958	407187.358663043	27.8608187364456	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115369773051667
"projectmatplotlib:typeissue_post:author_groupnonmember:year2013"	0.088353673317356	0.0243252073242363	361759.448912259	3.63218582845644	0.00028106943186928
"projectmayavi:typeissue_post:author_groupnonmember:year2013"	0.229995184328601	0.080542631588806	388732.027983182	2.85557076782386	0.00429618222900502
"projectnumpy:typeissue_post:author_groupnonmember:year2013"	-0.00295364996346392	0.0235159019590981	416305.288770302	-0.125602240075728	0.900046850327921
"projectpandas:typeissue_post:author_groupnonmember:year2013"	0.0649848769370267	0.0166833042251184	272308.261829942	3.89520421495315	0.0000981394430946727
"projectscikit-image:typeissue_post:author_groupnonmember:year2013"	-0.0199127886771597	0.0577402059155868	435124.971114414	-0.344868681387648	0.730193263119665
"projectscikit-learn:typeissue_post:author_groupnonmember:year2013"	0.0578113326833248	0.0272157035090969	309668.434582566	2.1241902736044	0.0336550263374917
"projectscipy:typeissue_post:author_groupnonmember:year2013"	0.0690254823364241	0.0321715009102923	369747.947996075	2.14554746851557	0.0319097495492638
"projectmatplotlib:typepr_post:author_groupnonmember:year2013"	0.0563170930075435	0.0272647478522774	404115.071378328	2.06556441719813	0.03887026320248
"projectmayavi:typepr_post:author_groupnonmember:year2013"	-0.0675236065558366	0.126962664026251	485958.688631295	-0.531838293357448	0.5948382413803
"projectnumpy:typepr_post:author_groupnonmember:year2013"	0.11759141413362	0.0298016006798902	451266.269136091	3.94580866298801	0.0000795431299721808
"projectpandas:typepr_post:author_groupnonmember:year2013"	0.0737200573819777	0.0259410846421654	447549.784954207	2.8418263306597	0.0044857946155472
"projectscikit-image:typepr_post:author_groupnonmember:year2013"	0.201647948703326	0.0430121582110415	453375.243841471	4.68816160570064	0.00000275750303265957
"projectscikit-learn:typepr_post:author_groupnonmember:year2013"	0.126023189260501	0.0269051658714062	417272.007323405	4.68397741395952	0.00000281449451919793
"projectscipy:typepr_post:author_groupnonmember:year2013"	0.0878071702748919	0.0295156807422256	410504.954969652	2.97493291927614	0.002930696720275
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2013"	0.173527297740778	0.0198088002198715	231344.760275937	8.76011145625579	0.00000000000000000196334769868705
"projectmayavi:typeissue_reply:author_groupnonmember:year2013"	0.11149165507685	0.0585826335952627	401380.670026357	1.90315197925594	0.0570214317608647
"projectnumpy:typeissue_reply:author_groupnonmember:year2013"	0.153730837426072	0.016318800493215	244704.603088712	9.42047410224732	0.00000000000000000000452764296298246
"projectpandas:typeissue_reply:author_groupnonmember:year2013"	0.232624750106895	0.0118168135317741	120230.453900609	19.6859118984481	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000389508647399876
"projectscikit-image:typeissue_reply:author_groupnonmember:year2013"	0.17292409645345	0.0419814523586238	219343.15725992	4.11905941167201	0.0000380561318992658
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2013"	0.154406955217669	0.0194203970363361	160100.740142466	7.95076202246376	0.00000000000000186564289647345
"projectscipy:typeissue_reply:author_groupnonmember:year2013"	0.17497511980085	0.0212228605363404	222811.999730873	8.24465295341481	0.000000000000000166526268917654
"projectmatplotlib:typepr_reply:author_groupnonmember:year2013"	0.236657882882955	0.0194862827000287	227410.941103536	12.1448449930682	0.000000000000000000000000000000000625967188811124
"projectmayavi:typepr_reply:author_groupnonmember:year2013"	0.26337369669116	0.0881416273815501	507390.732993948	2.98807390463827	0.00280755086522618
"projectnumpy:typepr_reply:author_groupnonmember:year2013"	0.214664072295805	0.0191916228904813	289414.348798704	11.1853006658585	0.0000000000000000000000000000487926049794994
"projectpandas:typepr_reply:author_groupnonmember:year2013"	0.211476097433802	0.0152260937998896	201072.267255365	13.8890578380211	0.0000000000000000000000000000000000000000000773291398972808
"projectscikit-image:typepr_reply:author_groupnonmember:year2013"	0.229274218016255	0.0232125201650379	182814.147139568	9.87717905622252	0.0000000000000000000000529827983863605
"projectscikit-learn:typepr_reply:author_groupnonmember:year2013"	0.259644104756551	0.0152352399287384	176330.589203446	17.0423377623862	0.0000000000000000000000000000000000000000000000000000000000000000449415040730347
"projectscipy:typepr_reply:author_groupnonmember:year2013"	0.229918761457273	0.01997222307474	304525.838989218	11.5119263687809	0.00000000000000000000000000000116576290252887
"projectmatplotlib:typeissue_post:author_groupmember:year2014"	0.0528144998007122	0.0333166321585001	504139.882088313	1.58522924974689	0.112914884317614
"projectnumpy:typeissue_post:author_groupmember:year2014"	0.0135194710163079	0.0382675013230429	498684.793267892	0.353288575132736	0.723872259078627
"projectpandas:typeissue_post:author_groupmember:year2014"	0.0825596402025553	0.013983973479336	485698.129110536	5.90387562766426	0.00000000355294571474633
"projectscikit-image:typeissue_post:author_groupmember:year2014"	-0.0331241488985014	0.0514206906759199	498032.598086012	-0.6441793850508	0.519459413858993
"projectscikit-learn:typeissue_post:author_groupmember:year2014"	0.0490875512796075	0.0311083874252573	502398.032624344	1.57795229333401	0.114577199651714
"projectscipy:typeissue_post:author_groupmember:year2014"	0.0216920929520654	0.0324115396454828	501080.764267572	0.669270673017491	0.503323139309139
"projectmatplotlib:typepr_post:author_groupmember:year2014"	0.0806033597987105	0.0204668416981176	506977.278548527	3.93824122879319	0.0000820920183048993
"projectmayavi:typepr_post:author_groupmember:year2014"	-0.124357342614596	0.105653590102084	492289.382680189	-1.17702902943894	0.239184488867221
"projectnumpy:typepr_post:author_groupmember:year2014"	0.0534458362579162	0.019263993542964	507672.997025228	2.77439027056968	0.00553073079448744
"projectpandas:typepr_post:author_groupmember:year2014"	0.0587623907093215	0.0133221651910463	472735.94762856	4.41087389824706	0.0000102976956403237
"projectscikit-image:typepr_post:author_groupmember:year2014"	0.0347817445137565	0.0287784104308399	506768.490790474	1.20860547865712	0.226815014521026
"projectscikit-learn:typepr_post:author_groupmember:year2014"	0.116148388914218	0.0212513956918013	507688.174836249	5.46544756865207	0.0000000461956591206432
"projectscipy:typepr_post:author_groupmember:year2014"	0.0485108405961794	0.0202074476264711	507521.487084481	2.40064165909957	0.0163667123137571
"projectmatplotlib:typeissue_reply:author_groupmember:year2014"	0.151148441131258	0.0101742035416785	360891.812290267	14.8560465211927	0.0000000000000000000000000000000000000000000000000657681182357035
"projectmayavi:typeissue_reply:author_groupmember:year2014"	0.0245799894898268	0.0867776648769654	464135.906827041	0.283252488122107	0.776983421705026
"projectnumpy:typeissue_reply:author_groupmember:year2014"	0.129525273816811	0.00959667008735079	402563.284618293	13.4968976361432	0.0000000000000000000000000000000000000000166533492545033
"projectpandas:typeissue_reply:author_groupmember:year2014"	0.171646188582718	0.00644197498743133	138395.298599405	26.6449635271185	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000508549218331645
"projectscikit-image:typeissue_reply:author_groupmember:year2014"	0.144686825090582	0.0166380007372639	476720.49279916	8.69616652717951	0.00000000000000000344342662697757
"projectscikit-learn:typeissue_reply:author_groupmember:year2014"	0.161216173714261	0.00985496060076752	364899.527088378	16.358885666342	0.0000000000000000000000000000000000000000000000000000000000039498533648502
"projectscipy:typeissue_reply:author_groupmember:year2014"	0.171722500264595	0.0111722153609271	457309.852996246	15.3704967830432	0.0000000000000000000000000000000000000000000000000000266246949140301
"projectmatplotlib:typepr_reply:author_groupmember:year2014"	0.195168070368566	0.0097278051199464	327918.753097537	20.0629091518685	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176264105809296
"projectmayavi:typepr_reply:author_groupmember:year2014"	0.0721456004897987	0.073168742270966	398497.893073724	0.986016682132129	0.324125525390617
