"Estimate"	"Std..Error"	"df"	"t.value"	"Pr...t.."
"typeissue_post"	0.0855196892395278	0.0083882146150208	8.24829125754554	10.1952195031333	0.00000587209763516742
"typeissue_reply"	0.188978603493193	0.00818255835511476	7.46508929423572	23.0952955410414	0.0000000324030772396502
"typepr_post"	0.0928969467206651	0.00841810986401181	8.35986399164037	11.0353687729603	0.00000285830053992619
"typepr_reply"	0.227573519460262	0.00821006774134465	7.56306030698958	27.7188357794219	0.00000000699677118869071
