"t_stats" "p_value" "p_val_adjusted"
"pr_post:nonmember:mayaviTRUE:year2015-pr_post:nonmember:mayaviFALSE:year2015" -0.228425096190004 0.819315781180809 0.947892323189774
"issue_reply:nonmember:mayaviTRUE:year2015-issue_reply:nonmember:mayaviFALSE:year2015" -0.16027655769146 0.872663224390162 0.947892323189774
"pr_reply:nonmember:mayaviTRUE:year2015-pr_reply:nonmember:mayaviFALSE:year2015" 0.201304003937614 0.84046087196162 0.947892323189774
"issue_post:member:mayaviTRUE:year2016-issue_post:member:mayaviFALSE:year2016" 0.818146455711312 0.413273565009896 0.689353856389458
"pr_post:member:mayaviTRUE:year2016-pr_post:member:mayaviFALSE:year2016" 1.41172743172677 0.158030232968337 0.389807907988565
"issue_reply:member:mayaviTRUE:year2016-issue_reply:member:mayaviFALSE:year2016" 3.63373473668535 0.000279348064124552 0.00257985184710901
"pr_reply:member:mayaviTRUE:year2016-pr_reply:member:mayaviFALSE:year2016" 4.13692539979965 0.0000351990482163611 0.000434121594668454
"issue_post:nonmember:mayaviTRUE:year2016-issue_post:nonmember:mayaviFALSE:year2016" 2.88052195126652 0.00397017304825265 0.021261321455774
"pr_post:nonmember:mayaviTRUE:year2016-pr_post:nonmember:mayaviFALSE:year2016" 1.21486024891495 0.224419397116679 0.490880197342741
"issue_reply:nonmember:mayaviTRUE:year2016-issue_reply:nonmember:mayaviFALSE:year2016" 3.31090008666622 0.000929964065040201 0.00675884597270289
"pr_reply:nonmember:mayaviTRUE:year2016-pr_reply:nonmember:mayaviFALSE:year2016" 3.47594238117503 0.000509061643878983 0.00403745582255743
"issue_post:member:mayaviTRUE:year2018-issue_post:member:mayaviFALSE:year2018" -0.600311946672263 0.548298358346125 0.794154561732643
"pr_post:member:mayaviTRUE:year2018-pr_post:member:mayaviFALSE:year2018" -3.44245654902646 0.00057645646294624 0.00434477371146518
"issue_reply:member:mayaviTRUE:year2018-issue_reply:member:mayaviFALSE:year2018" -2.74614754483371 0.00602996383680199 0.0292166104949811
"pr_reply:member:mayaviTRUE:year2018-pr_reply:member:mayaviFALSE:year2018" 3.29487666401628 0.000984648859300608 0.00703073834623416
"issue_post:nonmember:mayaviTRUE:year2018-issue_post:nonmember:mayaviFALSE:year2018" 4.3764332516967 0.000012063711123389 0.000175354658114976
"pr_post:nonmember:mayaviTRUE:year2018-pr_post:nonmember:mayaviFALSE:year2018" 0.0112055001043074 0.991059491570946 0.997023086221621
"issue_reply:nonmember:mayaviTRUE:year2018-issue_reply:nonmember:mayaviFALSE:year2018" 5.83984300363539 0.00000000522500376298751 0.000000193325139230538
"pr_reply:nonmember:mayaviTRUE:year2018-pr_reply:nonmember:mayaviFALSE:year2018" 1.84769877447522 0.064645931371716 0.202391492832988
"pr_post:nonmember:numpyTRUE:year2010-pr_post:nonmember:numpyFALSE:year2010" 1.19509289847368 0.232050736282334 0.491990552662697
"pr_reply:nonmember:numpyTRUE:year2010-pr_reply:nonmember:numpyFALSE:year2010" -1.47040421169324 0.14145231137656 0.362082331636854
"pr_post:member:numpyTRUE:year2011-pr_post:member:numpyFALSE:year2011" -0.386135414545577 0.699396382886643 0.899530726475037
"pr_reply:member:numpyTRUE:year2011-pr_reply:member:numpyFALSE:year2011" -4.63693231472062 0.00000353618143722478 0.0000625750367369777
"pr_post:nonmember:numpyTRUE:year2011-pr_post:nonmember:numpyFALSE:year2011" -1.03842523205552 0.299072127554584 0.5730117615785
"pr_reply:nonmember:numpyTRUE:year2011-pr_reply:nonmember:numpyFALSE:year2011" -1.19498261298964 0.232093823369135 0.491990552662697
"issue_post:member:numpyTRUE:year2012-issue_post:member:numpyFALSE:year2012" 0.495815245697367 0.62002476748506 0.859919246113216
"pr_post:member:numpyTRUE:year2012-pr_post:member:numpyFALSE:year2012" -2.75360388619626 0.00589430600652996 0.0289034041525023
"issue_reply:member:numpyTRUE:year2012-issue_reply:member:numpyFALSE:year2012" -3.67251522613063 0.000240174836120044 0.00243900666141058
"pr_reply:member:numpyTRUE:year2012-pr_reply:member:numpyFALSE:year2012" -9.21674794228604 0 0
"issue_post:nonmember:numpyTRUE:year2012-issue_post:nonmember:numpyFALSE:year2012" -0.649419510463282 0.516067256490835 0.769374994109047
"pr_post:nonmember:numpyTRUE:year2012-pr_post:nonmember:numpyFALSE:year2012" -1.20317815974811 0.228907384616832 0.491990552662697
"issue_reply:nonmember:numpyTRUE:year2012-issue_reply:nonmember:numpyFALSE:year2012" -3.07271569572941 0.00212120473292332 0.0128855272582058
"pr_reply:nonmember:numpyTRUE:year2012-pr_reply:nonmember:numpyFALSE:year2012" -3.55035187342448 0.000384716566185661 0.00326207588411592
"issue_post:member:numpyTRUE:year2013-issue_post:member:numpyFALSE:year2013" -1.25148119779267 0.210758969281058 0.468737161187927
"pr_post:member:numpyTRUE:year2013-pr_post:member:numpyFALSE:year2013" -2.14009203931345 0.0323473293097785 0.11968511844618
"issue_reply:member:numpyTRUE:year2013-issue_reply:member:numpyFALSE:year2013" -5.10212299167412 0.000000335864353218085 0.00000854354948498504
"pr_reply:member:numpyTRUE:year2013-pr_reply:member:numpyFALSE:year2013" -4.25912531839011 0.0000205228393672652 0.000269445020079901
"issue_post:nonmember:numpyTRUE:year2013-issue_post:nonmember:numpyFALSE:year2013" 0.540105293429461 0.589124420356032 0.835448219808032
"pr_post:nonmember:numpyTRUE:year2013-pr_post:nonmember:numpyFALSE:year2013" -0.499985090994102 0.617085575379168 0.859919246113216
"issue_reply:nonmember:numpyTRUE:year2013-issue_reply:nonmember:numpyFALSE:year2013" -0.692829077331697 0.488416822103337 0.737820961980903
"pr_reply:nonmember:numpyTRUE:year2013-pr_reply:nonmember:numpyFALSE:year2013" -1.92335354464022 0.054435664307827 0.181600945682669
"issue_post:member:numpyTRUE:year2014-issue_post:member:numpyFALSE:year2014" 0.48664430490552 0.626510420559207 0.860110872000304
"pr_post:member:numpyTRUE:year2014-pr_post:member:numpyFALSE:year2014" -0.342542233380196 0.731942866471043 0.915853809691933
"issue_reply:member:numpyTRUE:year2014-issue_reply:member:numpyFALSE:year2014" -5.30240646335128 0.000000114286027530497 0.00000332245808606516
"pr_reply:member:numpyTRUE:year2014-pr_reply:member:numpyFALSE:year2014" 1.17953532693399 0.23818507825152 0.497135009478815
"issue_post:nonmember:numpyTRUE:year2014-issue_post:nonmember:numpyFALSE:year2014" -2.58919239402603 0.00962013290902441 0.0416531286592866
"pr_post:nonmember:numpyTRUE:year2014-pr_post:nonmember:numpyFALSE:year2014" -0.910050686085613 0.362795779770708 0.639379467875911
"issue_reply:nonmember:numpyTRUE:year2014-issue_reply:nonmember:numpyFALSE:year2014" -0.218135599535329 0.827323460784572 0.947892323189774
"pr_reply:nonmember:numpyTRUE:year2014-pr_reply:nonmember:numpyFALSE:year2014" -1.48692225848476 0.137035344727536 0.355532870341768
"issue_post:member:numpyTRUE:year2015-issue_post:member:numpyFALSE:year2015" 0.00318555582358122 0.997458298489555 0.997458298489555
"pr_post:member:numpyTRUE:year2015-pr_post:member:numpyFALSE:year2015" -1.81120933225714 0.0701084541664885 0.214542412374141
"issue_reply:member:numpyTRUE:year2015-issue_reply:member:numpyFALSE:year2015" -1.10121342779548 0.270803778935387 0.532449942157984
"pr_reply:member:numpyTRUE:year2015-pr_reply:member:numpyFALSE:year2015" 3.13372253559682 0.00172603982868935 0.0108076647734856
"issue_post:nonmember:numpyTRUE:year2015-issue_post:nonmember:numpyFALSE:year2015" -1.57492751376049 0.115273177002744 0.31277455360078
"pr_post:nonmember:numpyTRUE:year2015-pr_post:nonmember:numpyFALSE:year2015" -0.692713602853726 0.488489300759288 0.737820961980903
"issue_reply:nonmember:numpyTRUE:year2015-issue_reply:nonmember:numpyFALSE:year2015" 0.212915112457196 0.83139317460476 0.947892323189774
"pr_reply:nonmember:numpyTRUE:year2015-pr_reply:nonmember:numpyFALSE:year2015" 0.130273333996441 0.896350176647622 0.947892323189774
"issue_post:member:numpyTRUE:year2016-issue_post:member:numpyFALSE:year2016" -0.240726847550491 0.809766829424063 0.947892323189774
"pr_post:member:numpyTRUE:year2016-pr_post:member:numpyFALSE:year2016" -1.22511504788202 0.220531876254266 0.485170127759384
"issue_reply:member:numpyTRUE:year2016-issue_reply:member:numpyFALSE:year2016" -2.89203600948276 0.003827540748925 0.0207707877974996
"pr_reply:member:numpyTRUE:year2016-pr_reply:member:numpyFALSE:year2016" 0.797727000294471 0.425028931745116 0.697527319436541
"issue_post:nonmember:numpyTRUE:year2016-issue_post:nonmember:numpyFALSE:year2016" -1.2976910181852 0.194393531305261 0.452897869335154
"pr_post:nonmember:numpyTRUE:year2016-pr_post:nonmember:numpyFALSE:year2016" -1.36252025967485 0.173033754855577 0.414263166036587
"issue_reply:nonmember:numpyTRUE:year2016-issue_reply:nonmember:numpyFALSE:year2016" -2.7899080126292 0.00527230186729244 0.0264916896294818
"pr_reply:nonmember:numpyTRUE:year2016-pr_reply:nonmember:numpyFALSE:year2016" 0.531218258425283 0.59526754188464 0.838317956910202
"issue_post:member:numpyTRUE:year2018-issue_post:member:numpyFALSE:year2018" 1.15771246324536 0.246981396142193 0.505840087071504
"pr_post:member:numpyTRUE:year2018-pr_post:member:numpyFALSE:year2018" -0.757050173050241 0.449019804026085 0.714598669384952
"issue_reply:member:numpyTRUE:year2018-issue_reply:member:numpyFALSE:year2018" -2.84191361281985 0.0044843640909058 0.0231029896835274
"pr_reply:member:numpyTRUE:year2018-pr_reply:member:numpyFALSE:year2018" -0.621775583369557 0.534089443629688 0.782511697910301
"issue_post:nonmember:numpyTRUE:year2018-issue_post:nonmember:numpyFALSE:year2018" 0.472025102271387 0.636908871247583 0.860149473343927
"pr_post:nonmember:numpyTRUE:year2018-pr_post:nonmember:numpyFALSE:year2018" 0.483673755412095 0.628617421695834 0.860110872000304
"issue_reply:nonmember:numpyTRUE:year2018-issue_reply:nonmember:numpyFALSE:year2018" 3.63600791330943 0.0002768958286965 0.00257985184710901
"pr_reply:nonmember:numpyTRUE:year2018-pr_reply:nonmember:numpyFALSE:year2018" 0.770549940223827 0.440973742989412 0.711113371783947
"issue_post:member:scikit-imageTRUE:year2011-issue_post:member:scikit-imageFALSE:year2011" 0.0741607041947672 0.940882513222693 0.96701813858999
"pr_post:member:scikit-imageTRUE:year2011-pr_post:member:scikit-imageFALSE:year2011" -0.301621436536761 0.762940664644763 0.936028294100848
"issue_reply:member:scikit-imageTRUE:year2011-issue_reply:member:scikit-imageFALSE:year2011" -0.734115801080546 0.462878164066683 0.723944048414169
"pr_reply:member:scikit-imageTRUE:year2011-pr_reply:member:scikit-imageFALSE:year2011" 2.28076536856653 0.022562334690946 0.0884085064864437
"issue_post:nonmember:scikit-imageTRUE:year2011-issue_post:nonmember:scikit-imageFALSE:year2011" 0.430488828003542 0.66684009178766 0.881776009709076
"pr_post:nonmember:scikit-imageTRUE:year2011-pr_post:nonmember:scikit-imageFALSE:year2011" -0.391550944809754 0.695390039700351 0.898488083041405
"issue_reply:nonmember:scikit-imageTRUE:year2011-issue_reply:nonmember:scikit-imageFALSE:year2011" -2.5576810392613 0.0105372693128465 0.0446736313575887
"pr_reply:nonmember:scikit-imageTRUE:year2011-pr_reply:nonmember:scikit-imageFALSE:year2011" 2.38358784738876 0.017144791916353 0.0704841445450067
"issue_post:member:scikit-imageTRUE:year2012-issue_post:member:scikit-imageFALSE:year2012" -0.731868012519166 0.464249131784025 0.723944048414169
"pr_post:member:scikit-imageTRUE:year2012-pr_post:member:scikit-imageFALSE:year2012" -3.19939641774779 0.00137715664346194 0.00904036699820984
"issue_reply:member:scikit-imageTRUE:year2012-issue_reply:member:scikit-imageFALSE:year2012" 1.05567549394743 0.291116496906415 0.561537508250762
"pr_reply:member:scikit-imageTRUE:year2012-pr_reply:member:scikit-imageFALSE:year2012" 1.98956917149574 0.0466384149715298 0.159511217591703
"issue_post:nonmember:scikit-imageTRUE:year2012-issue_post:nonmember:scikit-imageFALSE:year2012" -0.162028845888901 0.871283138272485 0.947892323189774
"pr_post:nonmember:scikit-imageTRUE:year2012-pr_post:nonmember:scikit-imageFALSE:year2012" 0.032205059117179 0.974308521681324 0.986426786876366
"issue_reply:nonmember:scikit-imageTRUE:year2012-issue_reply:nonmember:scikit-imageFALSE:year2012" -0.721032449752413 0.470889549969004 0.728819745897412
"pr_reply:nonmember:scikit-imageTRUE:year2012-pr_reply:nonmember:scikit-imageFALSE:year2012" -3.63154155813607 0.00028173327681702 0.00257985184710901
"issue_post:member:scikit-imageTRUE:year2013-issue_post:member:scikit-imageFALSE:year2013" -1.15686574217672 0.247327217020219 0.505840087071504
"pr_post:member:scikit-imageTRUE:year2013-pr_post:member:scikit-imageFALSE:year2013" -1.75361515995024 0.0794964715945474 0.23277024416533
"issue_reply:member:scikit-imageTRUE:year2013-issue_reply:member:scikit-imageFALSE:year2013" -1.76237547132058 0.0780058801019445 0.231840597143928
"pr_reply:member:scikit-imageTRUE:year2013-pr_reply:member:scikit-imageFALSE:year2013" 1.79855087123927 0.0720897547232986 0.217337260536167
"issue_post:nonmember:scikit-imageTRUE:year2013-issue_post:nonmember:scikit-imageFALSE:year2013" 0.415851653003249 0.677518559154179 0.886656120822351
"pr_post:nonmember:scikit-imageTRUE:year2013-pr_post:nonmember:scikit-imageFALSE:year2013" 0.479089353747103 0.631875063213982 0.860110872000304
"issue_reply:nonmember:scikit-imageTRUE:year2013-issue_reply:nonmember:scikit-imageFALSE:year2013" -1.01392843638893 0.310616901305307 0.585282772366944
"pr_reply:nonmember:scikit-imageTRUE:year2013-pr_reply:nonmember:scikit-imageFALSE:year2013" -0.248954603053615 0.803395897476241 0.947892323189774
"issue_post:member:scikit-imageTRUE:year2014-issue_post:member:scikit-imageFALSE:year2014" -1.7156795054363 0.0862207178439336 0.247125578609021
"pr_post:member:scikit-imageTRUE:year2014-pr_post:member:scikit-imageFALSE:year2014" -0.953974733914691 0.340096431895511 0.615196656806546
"issue_reply:member:scikit-imageTRUE:year2014-issue_reply:member:scikit-imageFALSE:year2014" -1.37489564167291 0.169163800665384 0.408783381177713
"pr_reply:member:scikit-imageTRUE:year2014-pr_reply:member:scikit-imageFALSE:year2014" -0.262689445596116 0.792789952369731 0.947892323189774
"issue_post:nonmember:scikit-imageTRUE:year2014-issue_post:nonmember:scikit-imageFALSE:year2014" 1.37303804568013 0.169740519457085 0.408783381177713
"pr_post:nonmember:scikit-imageTRUE:year2014-pr_post:nonmember:scikit-imageFALSE:year2014" 0.754086593796827 0.450797226816146 0.714598669384952
"issue_reply:nonmember:scikit-imageTRUE:year2014-issue_reply:nonmember:scikit-imageFALSE:year2014" -0.35185900310336 0.724944006291288 0.91307478435436
"pr_reply:nonmember:scikit-imageTRUE:year2014-pr_reply:nonmember:scikit-imageFALSE:year2014" 0.133394308974718 0.893881545967603 0.947892323189774
"issue_post:member:scikit-imageTRUE:year2015-issue_post:member:scikit-imageFALSE:year2015" -1.89231982982308 0.0584483804266482 0.188797546298776
"pr_post:member:scikit-imageTRUE:year2015-pr_post:member:scikit-imageFALSE:year2015" -0.234312460519419 0.814742413061342 0.947892323189774
"issue_reply:member:scikit-imageTRUE:year2015-issue_reply:member:scikit-imageFALSE:year2015" 0.468688846501393 0.6392920604596 0.860149473343927
"pr_reply:member:scikit-imageTRUE:year2015-pr_reply:member:scikit-imageFALSE:year2015" 3.47100236241032 0.000518519437736176 0.00403745582255743
"issue_post:nonmember:scikit-imageTRUE:year2015-issue_post:nonmember:scikit-imageFALSE:year2015" 0.961316807850173 0.336392899354055 0.613954753529598
"pr_post:nonmember:scikit-imageTRUE:year2015-pr_post:nonmember:scikit-imageFALSE:year2015" 0.370156980993595 0.711265527785521 0.907476707864286
"issue_reply:nonmember:scikit-imageTRUE:year2015-issue_reply:nonmember:scikit-imageFALSE:year2015" -1.90597724255568 0.0566531583088334 0.184462683453562
"pr_reply:nonmember:scikit-imageTRUE:year2015-pr_reply:nonmember:scikit-imageFALSE:year2015" -0.0952520664572862 0.924114614895515 0.959686760356004
"issue_post:member:scikit-imageTRUE:year2016-issue_post:member:scikit-imageFALSE:year2016" -1.87020009765136 0.0614560361720213 0.193896176139633
"pr_post:member:scikit-imageTRUE:year2016-pr_post:member:scikit-imageFALSE:year2016" -1.58935887800061 0.111979393004362 0.307508118611661
"issue_reply:member:scikit-imageTRUE:year2016-issue_reply:member:scikit-imageFALSE:year2016" -0.155808220884133 0.876184190441291 0.947892323189774
"pr_reply:member:scikit-imageTRUE:year2016-pr_reply:member:scikit-imageFALSE:year2016" 0.400103011061579 0.68908064654639 0.896024994071504
"issue_post:nonmember:scikit-imageTRUE:year2016-issue_post:nonmember:scikit-imageFALSE:year2016" 0.360637430739709 0.718370504058146 0.910831137544129
"pr_post:nonmember:scikit-imageTRUE:year2016-pr_post:nonmember:scikit-imageFALSE:year2016" 0.00410826418858848 0.996722088652903 0.997458298489555
"issue_reply:nonmember:scikit-imageTRUE:year2016-issue_reply:nonmember:scikit-imageFALSE:year2016" 0.26567522117722 0.790489348389754 0.947892323189774
"pr_reply:nonmember:scikit-imageTRUE:year2016-pr_reply:nonmember:scikit-imageFALSE:year2016" 2.47904732865828 0.0131733824858775 0.0552738832139397
"issue_post:member:scikit-imageTRUE:year2018-issue_post:member:scikit-imageFALSE:year2018" -0.309393307411858 0.757022360738031 0.93522680475006
"pr_post:member:scikit-imageTRUE:year2018-pr_post:member:scikit-imageFALSE:year2018" -0.805951485214611 0.42027082319233 0.695326118045846
"issue_reply:member:scikit-imageTRUE:year2018-issue_reply:member:scikit-imageFALSE:year2018" -0.923729220456249 0.355627314507487 0.63401628923222
"pr_reply:member:scikit-imageTRUE:year2018-pr_reply:member:scikit-imageFALSE:year2018" -4.44680183863203 0.0000087158169752577 0.000136436058035765
"issue_post:nonmember:scikit-imageTRUE:year2018-issue_post:nonmember:scikit-imageFALSE:year2018" 0.136936881090193 0.891080686523065 0.947892323189774
"pr_post:nonmember:scikit-imageTRUE:year2018-pr_post:nonmember:scikit-imageFALSE:year2018" 0.208298107826538 0.834996208981699 0.947892323189774
"issue_reply:nonmember:scikit-imageTRUE:year2018-issue_reply:nonmember:scikit-imageFALSE:year2018" 1.94968076266836 0.0512141805981952 0.172265880193929
"pr_reply:nonmember:scikit-imageTRUE:year2018-pr_reply:nonmember:scikit-imageFALSE:year2018" -1.06690406383762 0.286015159576 0.556976889700632
"issue_post:member:matplotlibTRUE:year2011-issue_post:member:matplotlibFALSE:year2011" 6.92154893669565 0.00000000000446731540648670 0.000000000202021930048899
"pr_post:member:matplotlibTRUE:year2011-pr_post:member:matplotlibFALSE:year2011" 1.18914820690551 0.234381351347788 0.4941214296783
"issue_reply:member:matplotlibTRUE:year2011-issue_reply:member:matplotlibFALSE:year2011" 0.996618001734282 0.31894996463891 0.598214910636112
"pr_reply:member:matplotlibTRUE:year2011-pr_reply:member:matplotlibFALSE:year2011" -0.132769570710169 0.89437562031928 0.947892323189774
"issue_post:nonmember:matplotlibTRUE:year2011-issue_post:nonmember:matplotlibFALSE:year2011" -1.1536773299571 0.248632481496651 0.505967099845684
"pr_post:nonmember:matplotlibTRUE:year2011-pr_post:nonmember:matplotlibFALSE:year2011" 0.184517245419444 0.853607699537292 0.947892323189774
"issue_reply:nonmember:matplotlibTRUE:year2011-issue_reply:nonmember:matplotlibFALSE:year2011" 0.217746107017371 0.827626937288163 0.947892323189774
"pr_reply:nonmember:matplotlibTRUE:year2011-pr_reply:nonmember:matplotlibFALSE:year2011" -0.956079127375997 0.339032259189189 0.615196656806546
"issue_post:member:matplotlibTRUE:year2012-issue_post:member:matplotlibFALSE:year2012" 0.384487312161003 0.700617298016183 0.899530726475037
"pr_post:member:matplotlibTRUE:year2012-pr_post:member:matplotlibFALSE:year2012" 5.66666119859937 0.0000000145606846579938 0.000000455861435061805
